Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q9Y421;Q9Y421-2;Q9Y421-3,0.512669022443333,0.0345364319514571,75,"","",Protein FAM32A,FAM32A,2283369580,>sp|Q9Y421|FA32A_HUMAN Protein FAM32A OS=Homo sapiens GN=FAM32A PE=1 SV=2;>sp|Q9Y421-2|FA32A_HUMAN Isoform 2 of Protein FAM32A OS=Homo sapiens GN=FAM32A;>sp|Q9Y421-3|FA32A_HUMAN Isoform 3 of Protein FAM32A OS=Homo sapiens GN=FAM32A
Q69YH5,0.512636670840383,0.0337524366735528,46,"","",Cell division cycle-associated protein 2,CDCA2,7392364870,>sp|Q69YH5|CDCA2_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens GN=CDCA2 PE=1 SV=2
Q6PIF6;Q6PIF6-2,0.512344318562831,0.0131537848785796,36,"","",Unconventional myosin-VIIb,MYO7B,4275885960,>sp|Q6PIF6|MYO7B_HUMAN Unconventional myosin-VIIb OS=Homo sapiens GN=MYO7B PE=1 SV=2;>sp|Q6PIF6-2|MYO7B_HUMAN Isoform 2 of Unconventional myosin-VIIb OS=Homo sapiens GN=MYO7B
Q9BV73;Q9BV73-2,0.512218356569654,0.0561558765422835,115,"","",Centrosome-associated protein CEP250,CEP250,1740595413,>sp|Q9BV73|CP250_HUMAN Centrosome-associated protein CEP250 OS=Homo sapiens GN=CEP250 PE=1 SV=2;>sp|Q9BV73-2|CP250_HUMAN Isoform 2 of Centrosome-associated protein CEP250 OS=Homo sapiens GN=CEP250
P53667-4;P53667-2;P53667,0.51205154073692,0.0496995790226936,99,"","",LIM domain kinase 1,LIMK1,822043180,>sp|P53667-4|LIMK1_HUMAN Isoform 4 of LIM domain kinase 1 OS=Homo sapiens GN=LIMK1;>sp|P53667-2|LIMK1_HUMAN Isoform 2 of LIM domain kinase 1 OS=Homo sapiens GN=LIMK1;>sp|P53667|LIMK1_HUMAN LIM domain kinase 1 OS=Homo sapiens GN=LIMK1 PE=1 SV=3
Q9HCK8;Q9HCK8-2,0.51189709624113,0.0584857494812215,177,"","",Chromodomain-helicase-DNA-binding protein 8,CHD8,18911092210,>sp|Q9HCK8|CHD8_HUMAN Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8 PE=1 SV=5;>sp|Q9HCK8-2|CHD8_HUMAN Isoform 2 of Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8
Q9BT30,0.511856398696899,0.0400910150435029,54,"","","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial",ALKBH7,220040720,">sp|Q9BT30|ALKB7_HUMAN Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial OS=Homo sapiens GN=ALKBH7 PE=1 SV=1"
P62380,0.511855476483475,0.0473686344473276,124,"","",TATA box-binding protein-like protein 1,TBPL1,2705527640,>sp|P62380|TBPL1_HUMAN TATA box-binding protein-like protein 1 OS=Homo sapiens GN=TBPL1 PE=1 SV=1
Q8NG31-2;Q8NG31;Q8NG31-4;Q8NG31-3,0.511797458361935,0.0550781770188334,82,"","",Protein CASC5,CASC5,2537133502,>sp|Q8NG31-2|CASC5_HUMAN Isoform 2 of Protein CASC5 OS=Homo sapiens GN=CASC5;>sp|Q8NG31|CASC5_HUMAN Protein CASC5 OS=Homo sapiens GN=CASC5 PE=1 SV=3;>sp|Q8NG31-4|CASC5_HUMAN Isoform 4 of Protein CASC5 OS=Homo sapiens GN=CASC5;>sp|Q8NG31-3|CASC5_HUMAN Isofo
Q9ULP0-3;Q9ULP0-6;Q9ULP0-2;Q9ULP0-8;Q9ULP0-4;Q9ULP0;Q9ULP0-5,0.511778805916224,0.0181279236441681,34,"","",Protein NDRG4,NDRG4,4763579381,>sp|Q9ULP0-3|NDRG4_HUMAN Isoform 3 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-6|NDRG4_HUMAN Isoform 6 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-2|NDRG4_HUMAN Isoform 2 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-8|NDRG4_HUMAN
Q9NWW5;Q9NWW5-2,0.511370798611377,0.0461358907715264,122,"","",Ceroid-lipofuscinosis neuronal protein 6,CLN6,5048524598,>sp|Q9NWW5|CLN6_HUMAN Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens GN=CLN6 PE=1 SV=1;>sp|Q9NWW5-2|CLN6_HUMAN Isoform 2 of Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens GN=CLN6
Q9NUA8,0.511354039582842,0.0284120568308224,43,"","",Zinc finger and BTB domain-containing protein 40,ZBTB40,1248431770,>sp|Q9NUA8|ZBT40_HUMAN Zinc finger and BTB domain-containing protein 40 OS=Homo sapiens GN=ZBTB40 PE=1 SV=4
Q96IR2,0.510976693847037,0.0363698301271746,67,"","",Zinc finger protein 845,ZNF845,954117947.5,>sp|Q96IR2|ZN845_HUMAN Zinc finger protein 845 OS=Homo sapiens GN=ZNF845 PE=2 SV=3
Q01826;Q01826-2,0.510709372021108,0.0281181695307041,38,"","",DNA-binding protein SATB1,SATB1,13339243190,>sp|Q01826|SATB1_HUMAN DNA-binding protein SATB1 OS=Homo sapiens GN=SATB1 PE=1 SV=1;>sp|Q01826-2|SATB1_HUMAN Isoform 2 of DNA-binding protein SATB1 OS=Homo sapiens GN=SATB1
P08311,0.510612669403797,0.0393673052060596,46,"","",Cathepsin G,CTSG,23256834600,>sp|P08311|CATG_HUMAN Cathepsin G OS=Homo sapiens GN=CTSG PE=1 SV=2
Q7LDG7;Q7LDG7-4;Q7LDG7-2,0.510597264202053,0.0246939115782258,36,"","",RAS guanyl-releasing protein 2,RASGRP2,6144683120,>sp|Q7LDG7|GRP2_HUMAN RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2 PE=1 SV=1;>sp|Q7LDG7-4|GRP2_HUMAN Isoform 4 of RAS guanyl-releasing protein 2 OS=Homo sapiens GN=RASGRP2;>sp|Q7LDG7-2|GRP2_HUMAN Isoform 2 of RAS guanyl-releasing protein 2 OS=
Q6NXR4,0.510558614159536,0.0633088583392381,124,"","",TELO2-interacting protein 2,TTI2,1649833892,>sp|Q6NXR4|TTI2_HUMAN TELO2-interacting protein 2 OS=Homo sapiens GN=TTI2 PE=1 SV=1
Q9UKV5,0.510185361801422,0.0241652339333382,50,"","",E3 ubiquitin-protein ligase AMFR,AMFR,902481170,>sp|Q9UKV5|AMFR_HUMAN E3 ubiquitin-protein ligase AMFR OS=Homo sapiens GN=AMFR PE=1 SV=2
Q9BV36-2;Q9BV36;Q9BV36-5,0.50979865607232,0.0404629883637343,44,"","",Melanophilin,MLPH,6172079297,>sp|Q9BV36-2|MELPH_HUMAN Isoform 2 of Melanophilin OS=Homo sapiens GN=MLPH;>sp|Q9BV36|MELPH_HUMAN Melanophilin OS=Homo sapiens GN=MLPH PE=1 SV=1;>sp|Q9BV36-5|MELPH_HUMAN Isoform 5 of Melanophilin OS=Homo sapiens GN=MLPH
Q14112-2;Q14112,0.509630389765111,0.0134618805750379,42,"","",Nidogen-2,NID2,18731216400,>sp|Q14112-2|NID2_HUMAN Isoform 2 of Nidogen-2 OS=Homo sapiens GN=NID2;>sp|Q14112|NID2_HUMAN Nidogen-2 OS=Homo sapiens GN=NID2 PE=1 SV=3
Q6UWH4;Q6UWH4-2,0.509612099612007,0.0295636436104943,30,"","",Protein FAM198B,FAM198B,1970428163,>sp|Q6UWH4|F198B_HUMAN Protein FAM198B OS=Homo sapiens GN=FAM198B PE=2 SV=1;>sp|Q6UWH4-2|F198B_HUMAN Isoform 2 of Protein FAM198B OS=Homo sapiens GN=FAM198B
Q9UBP9;Q9UBP9-4;Q9UBP9-3;Q9UBP9-2,0.509478866797302,0.0307744261132113,34,"","",PTB domain-containing engulfment adapter protein 1,GULP1,1594242300,>sp|Q9UBP9|GULP1_HUMAN PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens GN=GULP1 PE=1 SV=1;>sp|Q9UBP9-4|GULP1_HUMAN Isoform 4 of PTB domain-containing engulfment adapter protein 1 OS=Homo sapiens GN=GULP1;>sp|Q9UBP9-3|GULP1_HUMAN Isoform
Q8N8K9;Q8N8K9-3,0.509040654290375,0.0517666117359478,71,"","",Uncharacterized protein KIAA1958,KIAA1958,656427110,>sp|Q8N8K9|K1958_HUMAN Uncharacterized protein KIAA1958 OS=Homo sapiens GN=KIAA1958 PE=1 SV=1;>sp|Q8N8K9-3|K1958_HUMAN Isoform 3 of Uncharacterized protein KIAA1958 OS=Homo sapiens GN=KIAA1958
O14745;O14745-2,0.509034371624373,0.0568169661948905,252,"","",Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,180412117150,>sp|O14745|NHRF1_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens GN=SLC9A3R1 PE=1 SV=4;>sp|O14745-2|NHRF1_HUMAN Isoform 2 of Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens GN=SLC9A3R1
P78540,0.508857126547323,0.031005711059153,37,"","","Arginase-2, mitochondrial",ARG2,2332293300,">sp|P78540|ARGI2_HUMAN Arginase-2, mitochondrial OS=Homo sapiens GN=ARG2 PE=1 SV=1"
Q5JUR7,0.508685532246241,0.0279364806316535,35,"","",Testis-expressed sequence 30 protein,TEX30,326024840,>sp|Q5JUR7|TEX30_HUMAN Testis-expressed sequence 30 protein OS=Homo sapiens GN=TEX30 PE=2 SV=1
Q9Y6D0,0.508495661959569,0.0522429977650726,92,"","",Selenoprotein K,SELK,1437944974,>sp|Q9Y6D0|SELK_HUMAN Selenoprotein K OS=Homo sapiens GN=SELK PE=1 SV=3
P05107,0.508489014293781,0.0677756446851933,131,"","",Integrin beta-2,ITGB2,99675700500,>sp|P05107|ITB2_HUMAN Integrin beta-2 OS=Homo sapiens GN=ITGB2 PE=1 SV=2
Q9H497;Q9H497-2,0.50803124484383,0.0586977234169617,118,"","",Torsin-3A,TOR3A,2589482780,>sp|Q9H497|TOR3A_HUMAN Torsin-3A OS=Homo sapiens GN=TOR3A PE=1 SV=1;>sp|Q9H497-2|TOR3A_HUMAN Isoform 2 of Torsin-3A OS=Homo sapiens GN=TOR3A
Q9NZJ0,0.507989339697785,0.0388335541741117,63,"","",Denticleless protein homolog,DTL,2853240231,>sp|Q9NZJ0|DTL_HUMAN Denticleless protein homolog OS=Homo sapiens GN=DTL PE=1 SV=3
P56945;P56945-3,0.50792300255149,0.0657583489889767,156,"","",Breast cancer anti-estrogen resistance protein 1,BCAR1,11837852460,>sp|P56945|BCAR1_HUMAN Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens GN=BCAR1 PE=1 SV=2;>sp|P56945-3|BCAR1_HUMAN Isoform 3 of Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens GN=BCAR1
Q6UX04;Q6UX04-2,0.507898729489063,0.0590849302217051,170,"","",Peptidyl-prolyl cis-trans isomerase CWC27 homolog,CWC27,6596212520,>sp|Q6UX04|CWC27_HUMAN Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Homo sapiens GN=CWC27 PE=1 SV=1;>sp|Q6UX04-2|CWC27_HUMAN Isoform 2 of Peptidyl-prolyl cis-trans isomerase CWC27 homolog OS=Homo sapiens GN=CWC27
Q15345,0.507771953432741,0.0527889714379551,146,"","",Leucine-rich repeat-containing protein 41,LRRC41,5767763740,>sp|Q15345|LRC41_HUMAN Leucine-rich repeat-containing protein 41 OS=Homo sapiens GN=LRRC41 PE=1 SV=3
Q5S007,0.507696188825739,0.056507217622294,85,"","",Leucine-rich repeat serine/threonine-protein kinase 2,LRRK2,928867471,>sp|Q5S007|LRRK2_HUMAN Leucine-rich repeat serine/threonine-protein kinase 2 OS=Homo sapiens GN=LRRK2 PE=1 SV=2
P01019,0.507596713100979,0.049244993625773,43,"","",Angiotensinogen;Angiotensin-1;Angiotensin-2;Angiotensin-3;Angiotensin-4;Angiotensin 1-9;Angiotensin 1-7;Angiotensin 1-5;Angiotensin 1-4,AGT,18342275520,>sp|P01019|ANGT_HUMAN Angiotensinogen OS=Homo sapiens GN=AGT PE=1 SV=1
Q7L311,0.507289966577349,0.0357681977017464,42,"","",Armadillo repeat-containing X-linked protein 2,ARMCX2,10398763905,>sp|Q7L311|ARMX2_HUMAN Armadillo repeat-containing X-linked protein 2 OS=Homo sapiens GN=ARMCX2 PE=2 SV=1
P28067,0.507176738273841,0.0503076744643186,54,"","","HLA class II histocompatibility antigen, DM alpha chain",HLA-DMA,127334130,">sp|P28067|DMA_HUMAN HLA class II histocompatibility antigen, DM alpha chain OS=Homo sapiens GN=HLA-DMA PE=1 SV=1"
Q9H3R5,0.507089751525836,0.0479763822105569,75,"","",Centromere protein H,CENPH,852935253,>sp|Q9H3R5|CENPH_HUMAN Centromere protein H OS=Homo sapiens GN=CENPH PE=1 SV=1
P55157,0.506795219536188,0.0520066247749749,73,"","",Microsomal triglyceride transfer protein large subunit,MTTP,760627480,>sp|P55157|MTP_HUMAN Microsomal triglyceride transfer protein large subunit OS=Homo sapiens GN=MTTP PE=1 SV=1
P32004-3;P32004-2;P32004,0.506661434726844,0.0388278189143516,55,"","",Neural cell adhesion molecule L1,L1CAM,1827249900,>sp|P32004-3|L1CAM_HUMAN Isoform 3 of Neural cell adhesion molecule L1 OS=Homo sapiens GN=L1CAM;>sp|P32004-2|L1CAM_HUMAN Isoform 2 of Neural cell adhesion molecule L1 OS=Homo sapiens GN=L1CAM;>sp|P32004|L1CAM_HUMAN Neural cell adhesion molecule L1 OS=Homo
Q2KHR3;Q2KHR3-2,0.506628367097919,0.0223841592813825,37,"","",Glutamine and serine-rich protein 1,QSER1,1125302060,>sp|Q2KHR3|QSER1_HUMAN Glutamine and serine-rich protein 1 OS=Homo sapiens GN=QSER1 PE=1 SV=3;>sp|Q2KHR3-2|QSER1_HUMAN Isoform 2 of Glutamine and serine-rich protein 1 OS=Homo sapiens GN=QSER1
Q8WV92,0.505777033598005,0.0558198744467712,90,"","",MIT domain-containing protein 1,MITD1,581609475,>sp|Q8WV92|MITD1_HUMAN MIT domain-containing protein 1 OS=Homo sapiens GN=MITD1 PE=1 SV=1
A6NKD9,0.505702124610619,0.0229274424863785,45,"","",Coiled-coil domain-containing protein 85C,CCDC85C,1133712118,>sp|A6NKD9|CC85C_HUMAN Coiled-coil domain-containing protein 85C OS=Homo sapiens GN=CCDC85C PE=1 SV=1
Q14687;Q14687-3;Q14687-2,0.505663596632416,0.0481490981518721,82,"","",Genetic suppressor element 1,GSE1,1767413375,>sp|Q14687|GSE1_HUMAN Genetic suppressor element 1 OS=Homo sapiens GN=GSE1 PE=1 SV=3;>sp|Q14687-3|GSE1_HUMAN Isoform 3 of Genetic suppressor element 1 OS=Homo sapiens GN=GSE1;>sp|Q14687-2|GSE1_HUMAN Isoform 2 of Genetic suppressor element 1 OS=Homo sapiens
Q9Y256,0.505623680961304,0.0213259477484262,38,"","",CAAX prenyl protease 2,RCE1,632788733,>sp|Q9Y256|FACE2_HUMAN CAAX prenyl protease 2 OS=Homo sapiens GN=RCE1 PE=1 SV=1
P04049-2;P04049,0.505623420772812,0.0440964973824164,109,"","",RAF proto-oncogene serine/threonine-protein kinase,RAF1,1686536840,>sp|P04049-2|RAF1_HUMAN Isoform 2 of RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1;>sp|P04049|RAF1_HUMAN RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens GN=RAF1 PE=1 SV=1
Q9H977,0.505601175224323,0.0454510099877882,65,"","",WD repeat-containing protein 54,WDR54,536672700,>sp|Q9H977|WDR54_HUMAN WD repeat-containing protein 54 OS=Homo sapiens GN=WDR54 PE=1 SV=1
Q8WWN9;Q8WWN9-2,0.505568551071327,0.062796596382554,65,"","",Interactor protein for cytohesin exchange factors 1,IPCEF1,215123290,>sp|Q8WWN9|ICEF1_HUMAN Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1;>sp|Q8WWN9-2|ICEF1_HUMAN Isoform 2 of Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1
Q8TD16;Q8TD16-2,0.5054145453237,0.0437285794798084,137,"","",Protein bicaudal D homolog 2,BICD2,10342387280,>sp|Q8TD16|BICD2_HUMAN Protein bicaudal D homolog 2 OS=Homo sapiens GN=BICD2 PE=1 SV=1;>sp|Q8TD16-2|BICD2_HUMAN Isoform 2 of Protein bicaudal D homolog 2 OS=Homo sapiens GN=BICD2
Q96BN2,0.505356445525011,0.0282148060378845,33,"","",Transcriptional adapter 1,TADA1,270552949,>sp|Q96BN2|TADA1_HUMAN Transcriptional adapter 1 OS=Homo sapiens GN=TADA1 PE=1 SV=1
Q9BYG5,0.505348375723463,0.0425836607171582,61,"","",Partitioning defective 6 homolog beta,PARD6B,3699311290,>sp|Q9BYG5|PAR6B_HUMAN Partitioning defective 6 homolog beta OS=Homo sapiens GN=PARD6B PE=1 SV=1
O14578-4,0.505103514369515,0.0524309982086902,151,"","",Citron Rho-interacting kinase,CIT,5921531205,>sp|O14578-4|CTRO_HUMAN Isoform 4 of Citron Rho-interacting kinase OS=Homo sapiens GN=CIT
P02679-2;P02679,0.504886721525421,0.0629727926220858,55,"","",Fibrinogen gamma chain,FGG,4347286966890,>sp|P02679-2|FIBG_HUMAN Isoform Gamma-A of Fibrinogen gamma chain OS=Homo sapiens GN=FGG;>sp|P02679|FIBG_HUMAN Fibrinogen gamma chain OS=Homo sapiens GN=FGG PE=1 SV=3
A4D1U4,0.504812109983062,0.023459410322736,38,"","",Protein LCHN,LCHN,475109640,>sp|A4D1U4|LCHN_HUMAN Protein LCHN OS=Homo sapiens GN=LCHN PE=2 SV=1
Q86TA1,0.504643813312203,0.0379875873750665,54,"","",MOB kinase activator 3B,MOB3B,292974810,>sp|Q86TA1|MOB3B_HUMAN MOB kinase activator 3B OS=Homo sapiens GN=MOB3B PE=1 SV=2
Q9BX69,0.504627184409928,0.0186001421124032,35,"","",Caspase recruitment domain-containing protein 6,CARD6,1791792990,>sp|Q9BX69|CARD6_HUMAN Caspase recruitment domain-containing protein 6 OS=Homo sapiens GN=CARD6 PE=1 SV=2
Q96NT1,0.504320990250426,0.0256221824537457,33,"","",Nucleosome assembly protein 1-like 5,NAP1L5,59369450,>sp|Q96NT1|NP1L5_HUMAN Nucleosome assembly protein 1-like 5 OS=Homo sapiens GN=NAP1L5 PE=2 SV=1
P10909-4;P10909;P10909-5;P10909-2;P10909-3,0.504292035597414,0.0560892842096991,132,"","",Clusterin;Clusterin beta chain;Clusterin alpha chain,CLU,251810839145,>sp|P10909-4|CLUS_HUMAN Isoform 4 of Clusterin OS=Homo sapiens GN=CLU;>sp|P10909|CLUS_HUMAN Clusterin OS=Homo sapiens GN=CLU PE=1 SV=1;>sp|P10909-5|CLUS_HUMAN Isoform 5 of Clusterin OS=Homo sapiens GN=CLU;>sp|P10909-2|CLUS_HUMAN Isoform 2 of Clusterin OS=H
Q9BQF6-2;Q9BQF6;Q9BQF6-5;Q9BQF6-4,0.504126458418575,0.02443675823244,32,"","",Sentrin-specific protease 7,SENP7,1712049954,>sp|Q9BQF6-2|SENP7_HUMAN Isoform 2 of Sentrin-specific protease 7 OS=Homo sapiens GN=SENP7;>sp|Q9BQF6|SENP7_HUMAN Sentrin-specific protease 7 OS=Homo sapiens GN=SENP7 PE=1 SV=4;>sp|Q9BQF6-5|SENP7_HUMAN Isoform 5 of Sentrin-specific protease 7 OS=Homo sapie
P42773,0.50407277807615,0.075440017244725,88,"","",Cyclin-dependent kinase 4 inhibitor C,CDKN2C,1046640960,>sp|P42773|CDN2C_HUMAN Cyclin-dependent kinase 4 inhibitor C OS=Homo sapiens GN=CDKN2C PE=1 SV=1
Q01628,0.503580528007612,0.0597105738541644,153,"","",Interferon-induced transmembrane protein 3,IFITM3,25371887997,>sp|Q01628|IFM3_HUMAN Interferon-induced transmembrane protein 3 OS=Homo sapiens GN=IFITM3 PE=1 SV=2
P63146,0.503469059858122,0.0242881861394797,36,"","",Ubiquitin-conjugating enzyme E2 B,UBE2B,844499370,>sp|P63146|UBE2B_HUMAN Ubiquitin-conjugating enzyme E2 B OS=Homo sapiens GN=UBE2B PE=1 SV=1
Q8IV48,0.503388984007071,0.0687259258073225,129,"","",3-5 exoribonuclease 1,ERI1,3645651920,>sp|Q8IV48|ERI1_HUMAN 3-5 exoribonuclease 1 OS=Homo sapiens GN=ERI1 PE=1 SV=3
O00584,0.503294949234028,0.0567624115194207,146,"","",Ribonuclease T2,RNASET2,24512656300,>sp|O00584|RNT2_HUMAN Ribonuclease T2 OS=Homo sapiens GN=RNASET2 PE=1 SV=2
Q659A1,0.50328142047426,0.0251500744063361,30,"","",Little elongation complex subunit 2,ICE2,460252559,>sp|Q659A1|ICE2_HUMAN Little elongation complex subunit 2 OS=Homo sapiens GN=ICE2 PE=1 SV=2
Q9NP74,0.50315197776702,0.0277788620430979,53,"","",Palmdelphin,PALMD,32172381970,>sp|Q9NP74|PALMD_HUMAN Palmdelphin OS=Homo sapiens GN=PALMD PE=1 SV=1
P25440;P25440-2;P25440-3,0.503119757262696,0.0693904491482822,147,"","",Bromodomain-containing protein 2,BRD2,8964421041,>sp|P25440|BRD2_HUMAN Bromodomain-containing protein 2 OS=Homo sapiens GN=BRD2 PE=1 SV=2;>sp|P25440-2|BRD2_HUMAN Isoform 2 of Bromodomain-containing protein 2 OS=Homo sapiens GN=BRD2;>sp|P25440-3|BRD2_HUMAN Isoform 3 of Bromodomain-containing protein 2 OS=
P20160,0.502984716300738,0.0198329574897066,32,"","",Azurocidin,AZU1,3069332200,>sp|P20160|CAP7_HUMAN Azurocidin OS=Homo sapiens GN=AZU1 PE=1 SV=3
P09467,0.502960125736324,0.036834904523661,92,"","","Fructose-1,6-bisphosphatase 1",FBP1,111658545270,">sp|P09467|F16P1_HUMAN Fructose-1,6-bisphosphatase 1 OS=Homo sapiens GN=FBP1 PE=1 SV=5"
O95391,0.502893975532735,0.0345387667018668,64,"","",Pre-mRNA-splicing factor SLU7,SLU7,1574323299,>sp|O95391|SLU7_HUMAN Pre-mRNA-splicing factor SLU7 OS=Homo sapiens GN=SLU7 PE=1 SV=2
Q92793;Q92793-2,0.502833098534117,0.0628268071486047,184,"","",CREB-binding protein,CREBBP,6184640398,>sp|Q92793|CBP_HUMAN CREB-binding protein OS=Homo sapiens GN=CREBBP PE=1 SV=3;>sp|Q92793-2|CBP_HUMAN Isoform 2 of CREB-binding protein OS=Homo sapiens GN=CREBBP
O75164,0.502806052343731,0.0229755301835511,46,"","",Lysine-specific demethylase 4A,KDM4A,1005873322,>sp|O75164|KDM4A_HUMAN Lysine-specific demethylase 4A OS=Homo sapiens GN=KDM4A PE=1 SV=2
Q5JPI3-2;Q5JPI3,0.502616013389824,0.0413623743549903,85,"","",Uncharacterized protein C3orf38,C3orf38,942264529,>sp|Q5JPI3-2|CC038_HUMAN Isoform 2 of Uncharacterized protein C3orf38 OS=Homo sapiens GN=C3orf38;>sp|Q5JPI3|CC038_HUMAN Uncharacterized protein C3orf38 OS=Homo sapiens GN=C3orf38 PE=1 SV=1
Q13472-2;Q13472,0.50249061545389,0.0450027429822929,87,"","",DNA topoisomerase 3-alpha,TOP3A,9032524811,>sp|Q13472-2|TOP3A_HUMAN Isoform Short of DNA topoisomerase 3-alpha OS=Homo sapiens GN=TOP3A;>sp|Q13472|TOP3A_HUMAN DNA topoisomerase 3-alpha OS=Homo sapiens GN=TOP3A PE=1 SV=1
Q6NZ67,0.502237431824962,0.0517531387335074,144,"","",Mitotic-spindle organizing protein 2B,MZT2B,3594088387,>sp|Q6NZ67|MZT2B_HUMAN Mitotic-spindle organizing protein 2B OS=Homo sapiens GN=MZT2B PE=1 SV=1
Q86UE8-2;Q86UE8;Q86UE8-3,0.502102164438449,0.0625045636181453,170,"","",Serine/threonine-protein kinase tousled-like 2,TLK2,5146686451,>sp|Q86UE8-2|TLK2_HUMAN Isoform 2 of Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2;>sp|Q86UE8|TLK2_HUMAN Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2;>sp|Q86UE8-3|TLK2_HUMAN Isoform 3 of Serine/t
Q8IYW5,0.502014332448951,0.029946932324914,46,"","",E3 ubiquitin-protein ligase RNF168,RNF168,2207087422,>sp|Q8IYW5|RN168_HUMAN E3 ubiquitin-protein ligase RNF168 OS=Homo sapiens GN=RNF168 PE=1 SV=1
Q9H967,0.501819009443073,0.0425730634493514,69,"","",WD repeat-containing protein 76,WDR76,14809183910,>sp|Q9H967|WDR76_HUMAN WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=2
O94761,0.501305959079351,0.0168667517194009,32,"","",ATP-dependent DNA helicase Q4,RECQL4,657056567,>sp|O94761|RECQ4_HUMAN ATP-dependent DNA helicase Q4 OS=Homo sapiens GN=RECQL4 PE=1 SV=1
Q9UHJ6,0.501284218914761,0.0504881475079719,168,"","",Sedoheptulokinase,SHPK,19443933779,>sp|Q9UHJ6|SHPK_HUMAN Sedoheptulokinase OS=Homo sapiens GN=SHPK PE=1 SV=3
P31641;P31641-2,0.501062997066171,0.0176896756528792,34,"","",Sodium- and chloride-dependent taurine transporter,SLC6A6,1368060470,>sp|P31641|SC6A6_HUMAN Sodium- and chloride-dependent taurine transporter OS=Homo sapiens GN=SLC6A6 PE=1 SV=2;>sp|P31641-2|SC6A6_HUMAN Isoform 2 of Sodium- and chloride-dependent taurine transporter OS=Homo sapiens GN=SLC6A6
Q9NSG2;Q9NSG2-2;Q9NSG2-3,0.500963883618731,0.026165369110864,44,"","",Uncharacterized protein C1orf112,C1orf112,437318204,>sp|Q9NSG2|CA112_HUMAN Uncharacterized protein C1orf112 OS=Homo sapiens GN=C1orf112 PE=1 SV=1;>sp|Q9NSG2-2|CA112_HUMAN Isoform 2 of Uncharacterized protein C1orf112 OS=Homo sapiens GN=C1orf112;>sp|Q9NSG2-3|CA112_HUMAN Isoform 3 of Uncharacterized protein C
Q92485;Q92485-2,0.500865874648088,0.0253438051934106,33,"","",Acid sphingomyelinase-like phosphodiesterase 3b,SMPDL3B,2301829400,>sp|Q92485|ASM3B_HUMAN Acid sphingomyelinase-like phosphodiesterase 3b OS=Homo sapiens GN=SMPDL3B PE=2 SV=2;>sp|Q92485-2|ASM3B_HUMAN Isoform 2 of Acid sphingomyelinase-like phosphodiesterase 3b OS=Homo sapiens GN=SMPDL3B
Q99595,0.500422714714257,0.023138281542727,49,"","",Mitochondrial import inner membrane translocase subunit Tim17-A,TIMM17A,1773921450,>sp|Q99595|TI17A_HUMAN Mitochondrial import inner membrane translocase subunit Tim17-A OS=Homo sapiens GN=TIMM17A PE=1 SV=1
B9A064;P0CG04,0.500170506636097,0.0461168508541126,75,"","",Immunoglobulin lambda-like polypeptide 5;Ig lambda-1 chain C regions,IGLL5;IGLC1,17822464560,>sp|B9A064|IGLL5_HUMAN Immunoglobulin lambda-like polypeptide 5 OS=Homo sapiens GN=IGLL5 PE=2 SV=2;>sp|P0CG04|LAC1_HUMAN Ig lambda-1 chain C regions OS=Homo sapiens GN=IGLC1 PE=1 SV=1
Q99575,0.499961259688611,0.0656460346104948,212,"","",Ribonucleases P/MRP protein subunit POP1,POP1,33410706840,>sp|Q99575|POP1_HUMAN Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2
