Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q9H497;Q9H497-2,0.520762473762999,0.0800016680884281,123,"","",Torsin-3A,TOR3A,2589482780,>sp|Q9H497|TOR3A_HUMAN Torsin-3A OS=Homo sapiens GN=TOR3A PE=1 SV=1;>sp|Q9H497-2|TOR3A_HUMAN Isoform 2 of Torsin-3A OS=Homo sapiens GN=TOR3A
Q01543;Q01543-2,0.52074575674916,0.0378177892507171,50,"","",Friend leukemia integration 1 transcription factor,FLI1,3086402940,>sp|Q01543|FLI1_HUMAN Friend leukemia integration 1 transcription factor OS=Homo sapiens GN=FLI1 PE=1 SV=1;>sp|Q01543-2|FLI1_HUMAN Isoform 2 of Friend leukemia integration 1 transcription factor OS=Homo sapiens GN=FLI1
P02462;P02462-2,0.520546889090971,0.0482199569208754,58,"","",Collagen alpha-1(IV) chain;Arresten,COL4A1,10645039540,>sp|P02462|CO4A1_HUMAN Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1 PE=1 SV=3;>sp|P02462-2|CO4A1_HUMAN Isoform 2 of Collagen alpha-1(IV) chain OS=Homo sapiens GN=COL4A1
Q9H977,0.520333670562324,0.0381305361386246,65,"","",WD repeat-containing protein 54,WDR54,536672700,>sp|Q9H977|WDR54_HUMAN WD repeat-containing protein 54 OS=Homo sapiens GN=WDR54 PE=1 SV=1
P40189;P40189-3,0.520032827608512,0.0402947128420738,60,"","",Interleukin-6 receptor subunit beta,IL6ST,15045986480,>sp|P40189|IL6RB_HUMAN Interleukin-6 receptor subunit beta OS=Homo sapiens GN=IL6ST PE=1 SV=2;>sp|P40189-3|IL6RB_HUMAN Isoform 3 of Interleukin-6 receptor subunit beta OS=Homo sapiens GN=IL6ST
Q02539,0.519885804522065,0.0344455045932922,31,"","",Histone H1.1,HIST1H1A,5115384680,>sp|Q02539|H11_HUMAN Histone H1.1 OS=Homo sapiens GN=HIST1H1A PE=1 SV=3
P56279,0.519678209777911,0.0476466855068579,67,"","",T-cell leukemia/lymphoma protein 1A,TCL1A,562160400,>sp|P56279|TCL1A_HUMAN T-cell leukemia/lymphoma protein 1A OS=Homo sapiens GN=TCL1A PE=1 SV=1
O14578-4,0.519541726781533,0.0693354186627706,152,"","",Citron Rho-interacting kinase,CIT,5921531205,>sp|O14578-4|CTRO_HUMAN Isoform 4 of Citron Rho-interacting kinase OS=Homo sapiens GN=CIT
O43709;O43709-3,0.51916252196115,0.059456174749043,132,"","",Probable 18S rRNA (guanine-N(7))-methyltransferase,WBSCR22,5752347050,>sp|O43709|WBS22_HUMAN Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens GN=WBSCR22 PE=1 SV=2;>sp|O43709-3|WBS22_HUMAN Isoform 3 of Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens GN=WBSCR22
Q92560,0.51901426041297,0.0215071589831112,34,"","",Ubiquitin carboxyl-terminal hydrolase BAP1,BAP1,407083937,>sp|Q92560|BAP1_HUMAN Ubiquitin carboxyl-terminal hydrolase BAP1 OS=Homo sapiens GN=BAP1 PE=1 SV=2
Q5JUR7,0.518989613554619,0.0261822666788042,33,"","",Testis-expressed sequence 30 protein,TEX30,326024840,>sp|Q5JUR7|TEX30_HUMAN Testis-expressed sequence 30 protein OS=Homo sapiens GN=TEX30 PE=2 SV=1
Q8TAP9,0.51897406948607,0.0353269229872551,37,"","",M-phase-specific PLK1-interacting protein,MPLKIP,628996300,>sp|Q8TAP9|MPLKI_HUMAN M-phase-specific PLK1-interacting protein OS=Homo sapiens GN=MPLKIP PE=1 SV=1
Q96GD4;Q96GD4-5;Q96GD4-4,0.518847283055246,0.0507029317606894,93,"","",Aurora kinase B,AURKB,21536954065,>sp|Q96GD4|AURKB_HUMAN Aurora kinase B OS=Homo sapiens GN=AURKB PE=1 SV=3;>sp|Q96GD4-5|AURKB_HUMAN Isoform 5 of Aurora kinase B OS=Homo sapiens GN=AURKB;>sp|Q96GD4-4|AURKB_HUMAN Isoform 4 of Aurora kinase B OS=Homo sapiens GN=AURKB
Q9ULP0-3;Q9ULP0-6;Q9ULP0-2;Q9ULP0-8;Q9ULP0-4;Q9ULP0;Q9ULP0-5,0.518804180410256,0.0233260831124418,36,"","",Protein NDRG4,NDRG4,4763579381,>sp|Q9ULP0-3|NDRG4_HUMAN Isoform 3 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-6|NDRG4_HUMAN Isoform 6 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-2|NDRG4_HUMAN Isoform 2 of Protein NDRG4 OS=Homo sapiens GN=NDRG4;>sp|Q9ULP0-8|NDRG4_HUMAN
Q9BW85,0.518679170918676,0.0486423445822519,83,"","",Coiled-coil domain-containing protein 94,CCDC94,1196181870,>sp|Q9BW85|CCD94_HUMAN Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1
Q8NHZ8,0.518362977842179,0.0349382023338487,39,"","",Anaphase-promoting complex subunit CDC26,CDC26,153241174,>sp|Q8NHZ8|CDC26_HUMAN Anaphase-promoting complex subunit CDC26 OS=Homo sapiens GN=CDC26 PE=1 SV=1
Q16719;Q16719-2,0.518308492388647,0.0675010407467232,170,"","",Kynureninase,KYNU,37133980780,>sp|Q16719|KYNU_HUMAN Kynureninase OS=Homo sapiens GN=KYNU PE=1 SV=1;>sp|Q16719-2|KYNU_HUMAN Isoform 2 of Kynureninase OS=Homo sapiens GN=KYNU
Q9NRX1,0.518110952465896,0.0833032386177979,201,"","",RNA-binding protein PNO1,PNO1,11941836512,>sp|Q9NRX1|PNO1_HUMAN RNA-binding protein PNO1 OS=Homo sapiens GN=PNO1 PE=1 SV=1
Q13263;Q13263-2,0.517962312014868,0.0751267485684999,277,"","",Transcription intermediary factor 1-beta,TRIM28,973334765570,>sp|Q13263|TIF1B_HUMAN Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5;>sp|Q13263-2|TIF1B_HUMAN Isoform 2 of Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28
Q9Y5Q8;Q9Y5Q8-2,0.517900355304425,0.0255063036332315,35,"","",General transcription factor 3C polypeptide 5,GTF3C5,222220450,>sp|Q9Y5Q8|TF3C5_HUMAN General transcription factor 3C polypeptide 5 OS=Homo sapiens GN=GTF3C5 PE=1 SV=2;>sp|Q9Y5Q8-2|TF3C5_HUMAN Isoform 2 of General transcription factor 3C polypeptide 5 OS=Homo sapiens GN=GTF3C5
Q9UGN4;Q9UGN4-2;Q9UGN4-3,0.517521174613968,0.056103788671058,72,"","",CMRF35-like molecule 8,CD300A,522400260,>sp|Q9UGN4|CLM8_HUMAN CMRF35-like molecule 8 OS=Homo sapiens GN=CD300A PE=1 SV=2;>sp|Q9UGN4-2|CLM8_HUMAN Isoform 2 of CMRF35-like molecule 8 OS=Homo sapiens GN=CD300A;>sp|Q9UGN4-3|CLM8_HUMAN Isoform 3 of CMRF35-like molecule 8 OS=Homo sapiens GN=CD300A
O75771-5;O75771;O75771-8;O75771-3;O75771-4,0.517298535404722,0.0262480690950229,39,"","",DNA repair protein RAD51 homolog 4,RAD51D,1131392766,>sp|O75771-5|RA51D_HUMAN Isoform 5 of DNA repair protein RAD51 homolog 4 OS=Homo sapiens GN=RAD51D;>sp|O75771|RA51D_HUMAN DNA repair protein RAD51 homolog 4 OS=Homo sapiens GN=RAD51D PE=1 SV=1;>sp|O75771-8|RA51D_HUMAN Isoform 8 of DNA repair protein RAD51
Q6ZS81;Q6ZS81-4;Q6ZS81-5,0.517111205375159,0.0703699036379523,100,"","",WD repeat- and FYVE domain-containing protein 4,WDFY4,8682436041,>sp|Q6ZS81|WDFY4_HUMAN WD repeat- and FYVE domain-containing protein 4 OS=Homo sapiens GN=WDFY4 PE=1 SV=3;>sp|Q6ZS81-4|WDFY4_HUMAN Isoform 4 of WD repeat- and FYVE domain-containing protein 4 OS=Homo sapiens GN=WDFY4;>sp|Q6ZS81-5|WDFY4_HUMAN Isoform 5 of W
Q15555;Q15555-2,0.517007692531277,0.0729646747580556,192,"","",Microtubule-associated protein RP/EB family member 2,MAPRE2,61530026450,>sp|Q15555|MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens GN=MAPRE2 PE=1 SV=1;>sp|Q15555-2|MARE2_HUMAN Isoform 2 of Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens GN=MAPRE2
Q7L2J0,0.516813154599928,0.0707827382722833,215,"","",7SK snRNA methylphosphate capping enzyme,MEPCE,16754137747,>sp|Q7L2J0|MEPCE_HUMAN 7SK snRNA methylphosphate capping enzyme OS=Homo sapiens GN=MEPCE PE=1 SV=1
Q5T1M5;Q5T1M5-2,0.516736094415973,0.0735761757012688,206,"","",FK506-binding protein 15,FKBP15,14633098327,>sp|Q5T1M5|FKB15_HUMAN FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2;>sp|Q5T1M5-2|FKB15_HUMAN Isoform 2 of FK506-binding protein 15 OS=Homo sapiens GN=FKBP15
Q9NZ63,0.516470537363874,0.0452585565926101,107,"","",Uncharacterized protein C9orf78,C9orf78,11095191680,>sp|Q9NZ63|CI078_HUMAN Uncharacterized protein C9orf78 OS=Homo sapiens GN=C9orf78 PE=1 SV=1
O00584,0.516379115472652,0.0648280996308083,150,"","",Ribonuclease T2,RNASET2,24512656300,>sp|O00584|RNT2_HUMAN Ribonuclease T2 OS=Homo sapiens GN=RNASET2 PE=1 SV=2
Q9NUA8,0.516261726731148,0.0148737405549221,38,"","",Zinc finger and BTB domain-containing protein 40,ZBTB40,1248431770,>sp|Q9NUA8|ZBT40_HUMAN Zinc finger and BTB domain-containing protein 40 OS=Homo sapiens GN=ZBTB40 PE=1 SV=4
P08240;P08240-2,0.515943557357245,0.0711149271641622,196,"","",Signal recognition particle receptor subunit alpha,SRPR,69564334030,>sp|P08240|SRPR_HUMAN Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2;>sp|P08240-2|SRPR_HUMAN Isoform 2 of Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR
Q9NZC7;Q9NZC7-2,0.51592694103209,0.0250929400011087,32,"","",WW domain-containing oxidoreductase,WWOX,1325618670,>sp|Q9NZC7|WWOX_HUMAN WW domain-containing oxidoreductase OS=Homo sapiens GN=WWOX PE=1 SV=1;>sp|Q9NZC7-2|WWOX_HUMAN Isoform 2 of WW domain-containing oxidoreductase OS=Homo sapiens GN=WWOX
A1L020,0.515432432249498,0.0294064001737385,41,"","",RNA-binding protein MEX3A,MEX3A,825366946,>sp|A1L020|MEX3A_HUMAN RNA-binding protein MEX3A OS=Homo sapiens GN=MEX3A PE=1 SV=1
Q6UWH4;Q6UWH4-2,0.515382273817494,0.0433728433845225,31,"","",Protein FAM198B,FAM198B,1970428163,>sp|Q6UWH4|F198B_HUMAN Protein FAM198B OS=Homo sapiens GN=FAM198B PE=2 SV=1;>sp|Q6UWH4-2|F198B_HUMAN Isoform 2 of Protein FAM198B OS=Homo sapiens GN=FAM198B
Q5S007,0.5153568766432,0.0784353466086092,86,"","",Leucine-rich repeat serine/threonine-protein kinase 2,LRRK2,928867471,>sp|Q5S007|LRRK2_HUMAN Leucine-rich repeat serine/threonine-protein kinase 2 OS=Homo sapiens GN=LRRK2 PE=1 SV=2
Q9BX69,0.514432621263408,0.0221607251955856,38,"","",Caspase recruitment domain-containing protein 6,CARD6,1791792990,>sp|Q9BX69|CARD6_HUMAN Caspase recruitment domain-containing protein 6 OS=Homo sapiens GN=CARD6 PE=1 SV=2
Q9P2S5,0.514132343064952,0.0381141953866295,40,"","",WD repeat-containing protein WRAP73,WRAP73,1519296153,>sp|Q9P2S5|WRP73_HUMAN WD repeat-containing protein WRAP73 OS=Homo sapiens GN=WRAP73 PE=2 SV=1
Q9BQ67,0.513827878503742,0.0671245126913588,225,"","",Glutamate-rich WD repeat-containing protein 1,GRWD1,36972716969,>sp|Q9BQ67|GRWD1_HUMAN Glutamate-rich WD repeat-containing protein 1 OS=Homo sapiens GN=GRWD1 PE=1 SV=1
Q12778,0.513715661083866,0.0501668194726849,40,"","",Forkhead box protein O1,FOXO1,2049786970,>sp|Q12778|FOXO1_HUMAN Forkhead box protein O1 OS=Homo sapiens GN=FOXO1 PE=1 SV=2
Q8IWB1,0.513597666868569,0.0435980160571971,59,"","","Inositol 1,4,5-trisphosphate receptor-interacting protein",ITPRIP,3241808427,">sp|Q8IWB1|IPRI_HUMAN Inositol 1,4,5-trisphosphate receptor-interacting protein OS=Homo sapiens GN=ITPRIP PE=1 SV=1"
Q86VW0,0.513567039218778,0.0270696400969405,40,"","",SEC14 domain and spectrin repeat-containing protein 1,SESTD1,725819406,>sp|Q86VW0|SESD1_HUMAN SEC14 domain and spectrin repeat-containing protein 1 OS=Homo sapiens GN=SESTD1 PE=1 SV=2
Q7L311,0.513362325069351,0.0598282318269941,46,"","",Armadillo repeat-containing X-linked protein 2,ARMCX2,10398763905,>sp|Q7L311|ARMX2_HUMAN Armadillo repeat-containing X-linked protein 2 OS=Homo sapiens GN=ARMCX2 PE=2 SV=1
P57071;P57071-3;P57071-2,0.51321582685486,0.0300864834638567,49,"","",PR domain zinc finger protein 15,PRDM15,3749261470,>sp|P57071|PRD15_HUMAN PR domain zinc finger protein 15 OS=Homo sapiens GN=PRDM15 PE=2 SV=4;>sp|P57071-3|PRD15_HUMAN Isoform 3 of PR domain zinc finger protein 15 OS=Homo sapiens GN=PRDM15;>sp|P57071-2|PRD15_HUMAN Isoform 2 of PR domain zinc finger protein
O60870;O60870-2,0.513112639696055,0.0492564725968933,90,"","",DNA/RNA-binding protein KIN17,KIN,1317088660,>sp|O60870|KIN17_HUMAN DNA/RNA-binding protein KIN17 OS=Homo sapiens GN=KIN PE=1 SV=2;>sp|O60870-2|KIN17_HUMAN Isoform 2 of DNA/RNA-binding protein KIN17 OS=Homo sapiens GN=KIN
O60504,0.513017399783343,0.0699693520358589,103,"","",Vinexin,SORBS3,19698084600,>sp|O60504|VINEX_HUMAN Vinexin OS=Homo sapiens GN=SORBS3 PE=1 SV=2
Q2KHR3;Q2KHR3-2,0.512766241437231,0.026617537006969,36,"","",Glutamine and serine-rich protein 1,QSER1,1125302060,>sp|Q2KHR3|QSER1_HUMAN Glutamine and serine-rich protein 1 OS=Homo sapiens GN=QSER1 PE=1 SV=3;>sp|Q2KHR3-2|QSER1_HUMAN Isoform 2 of Glutamine and serine-rich protein 1 OS=Homo sapiens GN=QSER1
Q9BY77,0.512755175590012,0.0766147795200518,231,"","",Polymerase delta-interacting protein 3,POLDIP3,22825868095,>sp|Q9BY77|PDIP3_HUMAN Polymerase delta-interacting protein 3 OS=Homo sapiens GN=POLDIP3 PE=1 SV=2
Q8NC60,0.512437898973824,0.0530556315371556,90,"","",Nitric oxide-associated protein 1,NOA1,1903869540,>sp|Q8NC60|NOA1_HUMAN Nitric oxide-associated protein 1 OS=Homo sapiens GN=NOA1 PE=1 SV=2
Q01628,0.512390126645731,0.0716596252681337,158,"","",Interferon-induced transmembrane protein 3,IFITM3,25371887997,>sp|Q01628|IFM3_HUMAN Interferon-induced transmembrane protein 3 OS=Homo sapiens GN=IFITM3 PE=1 SV=2
Q4KMP7,0.512255694218044,0.0637836052591085,164,"","",TBC1 domain family member 10B,TBC1D10B,6786341746,>sp|Q4KMP7|TB10B_HUMAN TBC1 domain family member 10B OS=Homo sapiens GN=TBC1D10B PE=1 SV=3
Q96FZ2,0.512228312465062,0.0635804368289639,139,"","",Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein,HMCES,6894269858,>sp|Q96FZ2|HMCES_HUMAN Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein OS=Homo sapiens GN=HMCES PE=1 SV=1
Q96KC8,0.512042508008555,0.0650120315007688,127,"","",DnaJ homolog subfamily C member 1,DNAJC1,7178653990,>sp|Q96KC8|DNJC1_HUMAN DnaJ homolog subfamily C member 1 OS=Homo sapiens GN=DNAJC1 PE=1 SV=1
P01857,0.512018425279833,0.0802590316245283,127,"","",Ig gamma-1 chain C region,IGHG1,1752594670124,>sp|P01857|IGHG1_HUMAN Ig gamma-1 chain C region OS=Homo sapiens GN=IGHG1 PE=1 SV=1
Q92673,0.511883395249761,0.0672455101373548,122,"","",Sortilin-related receptor,SORL1,2519477480,>sp|Q92673|SORL_HUMAN Sortilin-related receptor OS=Homo sapiens GN=SORL1 PE=1 SV=2
Q16763,0.511848165025824,0.0748798868970108,153,"","",Ubiquitin-conjugating enzyme E2 S,UBE2S,21352274950,>sp|Q16763|UBE2S_HUMAN Ubiquitin-conjugating enzyme E2 S OS=Homo sapiens GN=UBE2S PE=1 SV=2
P11912,0.511842849660838,0.0372298003561257,45,"","",B-cell antigen receptor complex-associated protein alpha chain,CD79A,64051180,>sp|P11912|CD79A_HUMAN B-cell antigen receptor complex-associated protein alpha chain OS=Homo sapiens GN=CD79A PE=1 SV=2
Q9NVQ4;Q9NVQ4-3;Q9NVQ4-2,0.511246903295457,0.0332954653678129,39,"","",Fas apoptotic inhibitory molecule 1,FAIM,1457754801,>sp|Q9NVQ4|FAIM1_HUMAN Fas apoptotic inhibitory molecule 1 OS=Homo sapiens GN=FAIM PE=1 SV=1;>sp|Q9NVQ4-3|FAIM1_HUMAN Isoform 3 of Fas apoptotic inhibitory molecule 1 OS=Homo sapiens GN=FAIM;>sp|Q9NVQ4-2|FAIM1_HUMAN Isoform 2 of Fas apoptotic inhibitory mo
O76041-2,0.511238364670286,0.020725262407531,42,"","",Nebulette,NEBL,1318973930,>sp|O76041-2|NEBL_HUMAN Isoform 2 of Nebulette OS=Homo sapiens GN=NEBL
Q8IV48,0.511093569496402,0.0658699070071422,128,"","",3-5 exoribonuclease 1,ERI1,3645651920,>sp|Q8IV48|ERI1_HUMAN 3-5 exoribonuclease 1 OS=Homo sapiens GN=ERI1 PE=1 SV=3
P09486,0.510769209521828,0.0506464485453774,76,"","",SPARC,SPARC,285238672140,>sp|P09486|SPRC_HUMAN SPARC OS=Homo sapiens GN=SPARC PE=1 SV=1
P10588,0.510567890875244,0.0320281850430251,43,"","",Nuclear receptor subfamily 2 group F member 6,NR2F6,956062820,>sp|P10588|NR2F6_HUMAN Nuclear receptor subfamily 2 group F member 6 OS=Homo sapiens GN=NR2F6 PE=1 SV=2
Q9Y2T3;Q9Y2T3-3;Q9Y2T3-2,0.51052268946516,0.0895255155926132,95,"","",Guanine deaminase,GDA,4904573500,>sp|Q9Y2T3|GUAD_HUMAN Guanine deaminase OS=Homo sapiens GN=GDA PE=1 SV=1;>sp|Q9Y2T3-3|GUAD_HUMAN Isoform 3 of Guanine deaminase OS=Homo sapiens GN=GDA;>sp|Q9Y2T3-2|GUAD_HUMAN Isoform 2 of Guanine deaminase OS=Homo sapiens GN=GDA
P40222,0.510444159953799,0.0784008643097287,240,"","",Alpha-taxilin,TXLNA,36405791350,>sp|P40222|TXLNA_HUMAN Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3
A6NKD9,0.51033067678467,0.0252957221645822,45,"","",Coiled-coil domain-containing protein 85C,CCDC85C,1133712118,>sp|A6NKD9|CC85C_HUMAN Coiled-coil domain-containing protein 85C OS=Homo sapiens GN=CCDC85C PE=1 SV=1
P37275-3;P37275-4;P37275-5;P37275;P37275-2,0.51026481907534,0.0431159762980346,45,"","",Zinc finger E-box-binding homeobox 1,ZEB1,1823658947,>sp|P37275-3|ZEB1_HUMAN Isoform 3 of Zinc finger E-box-binding homeobox 1 OS=Homo sapiens GN=ZEB1;>sp|P37275-4|ZEB1_HUMAN Isoform 4 of Zinc finger E-box-binding homeobox 1 OS=Homo sapiens GN=ZEB1;>sp|P37275-5|ZEB1_HUMAN Isoform 5 of Zinc finger E-box-bindi
Q69YH5,0.51006114347862,0.0337547266011805,38,"","",Cell division cycle-associated protein 2,CDCA2,7392364870,>sp|Q69YH5|CDCA2_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens GN=CDCA2 PE=1 SV=2
P17844;P17844-2,0.509983556135799,0.0756340486870432,277,"","",Probable ATP-dependent RNA helicase DDX5,DDX5,1109338596800,>sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1;>sp|P17844-2|DDX5_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5
Q6ZUM4;Q6ZUM4-2;Q6ZUM4-3,0.50992144325929,0.0580409519303729,86,"","",Rho GTPase-activating protein 27,ARHGAP27,449649810,>sp|Q6ZUM4|RHG27_HUMAN Rho GTPase-activating protein 27 OS=Homo sapiens GN=ARHGAP27 PE=1 SV=3;>sp|Q6ZUM4-2|RHG27_HUMAN Isoform 2 of Rho GTPase-activating protein 27 OS=Homo sapiens GN=ARHGAP27;>sp|Q6ZUM4-3|RHG27_HUMAN Isoform 3 of Rho GTPase-activating pro
O75150;O75150-4;O75150-3,0.509728654581154,0.0992442616978162,226,"","",E3 ubiquitin-protein ligase BRE1B,RNF40,45621254610,>sp|O75150|BRE1B_HUMAN E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens GN=RNF40 PE=1 SV=4;>sp|O75150-4|BRE1B_HUMAN Isoform 4 of E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens GN=RNF40;>sp|O75150-3|BRE1B_HUMAN Isoform 3 of E3 ubiquitin-protein ligase B
P28340,0.509630795941467,0.0825171413318447,216,Used,Positive,DNA polymerase delta catalytic subunit,POLD1,94130521988,>sp|P28340|DPOD1_HUMAN DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2
Q8IVH2-3;Q8IVH2-2;Q8IVH2,0.509532846202086,0.0219653775643093,37,"","",Forkhead box protein P4,FOXP4,675993372,>sp|Q8IVH2-3|FOXP4_HUMAN Isoform 3 of Forkhead box protein P4 OS=Homo sapiens GN=FOXP4;>sp|Q8IVH2-2|FOXP4_HUMAN Isoform 2 of Forkhead box protein P4 OS=Homo sapiens GN=FOXP4;>sp|Q8IVH2|FOXP4_HUMAN Forkhead box protein P4 OS=Homo sapiens GN=FOXP4 PE=1 SV=1
P35611;P35611-3;P35611-2;P35611-6;P35611-4;P35611-5,0.509403499858917,0.0745264607294417,220,"","",Alpha-adducin,ADD1,42836259650,>sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens GN=ADD1 PE=1 SV=2;>sp|P35611-3|ADDA_HUMAN Isoform 3 of Alpha-adducin OS=Homo sapiens GN=ADD1;>sp|P35611-2|ADDA_HUMAN Isoform 2 of Alpha-adducin OS=Homo sapiens GN=ADD1;>sp|P35611-6|ADDA_HUMAN Isoform 6 of
Q9Y256,0.50930090447909,0.0280216016713125,40,"","",CAAX prenyl protease 2,RCE1,632788733,>sp|Q9Y256|FACE2_HUMAN CAAX prenyl protease 2 OS=Homo sapiens GN=RCE1 PE=1 SV=1
Q04726-4,0.509225903907046,0.074500495802292,194,"","",Transducin-like enhancer protein 3,TLE3,14036088770,>sp|Q04726-4|TLE3_HUMAN Isoform 4 of Transducin-like enhancer protein 3 OS=Homo sapiens GN=TLE3
O75616,0.509049529496967,0.0587153089514751,90,"","","GTPase Era, mitochondrial",ERAL1,6091281830,">sp|O75616|ERAL1_HUMAN GTPase Era, mitochondrial OS=Homo sapiens GN=ERAL1 PE=1 SV=2"
Q92793;Q92793-2,0.508632194994196,0.0905204160953719,183,"","",CREB-binding protein,CREBBP,6184640398,>sp|Q92793|CBP_HUMAN CREB-binding protein OS=Homo sapiens GN=CREBBP PE=1 SV=3;>sp|Q92793-2|CBP_HUMAN Isoform 2 of CREB-binding protein OS=Homo sapiens GN=CREBBP
O00311,0.508571870997177,0.0246947656830562,52,"","",Cell division cycle 7-related protein kinase,CDC7,1659187751,>sp|O00311|CDC7_HUMAN Cell division cycle 7-related protein kinase OS=Homo sapiens GN=CDC7 PE=1 SV=1
Q9NXK8;Q9NXK8-2,0.508521056263834,0.031870857217087,43,"","",F-box/LRR-repeat protein 12,FBXL12,1231450277,>sp|Q9NXK8|FXL12_HUMAN F-box/LRR-repeat protein 12 OS=Homo sapiens GN=FBXL12 PE=1 SV=1;>sp|Q9NXK8-2|FXL12_HUMAN Isoform 2 of F-box/LRR-repeat protein 12 OS=Homo sapiens GN=FBXL12
Q86UE8-2;Q86UE8;Q86UE8-3,0.508112672838439,0.087985430990264,171,"","",Serine/threonine-protein kinase tousled-like 2,TLK2,5146686451,>sp|Q86UE8-2|TLK2_HUMAN Isoform 2 of Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2;>sp|Q86UE8|TLK2_HUMAN Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2;>sp|Q86UE8-3|TLK2_HUMAN Isoform 3 of Serine/t
Q9NRY2;Q9NRY2-2,0.50809055533891,0.0518841992775888,112,"","",SOSS complex subunit C,INIP,1661594330,>sp|Q9NRY2|SOSSC_HUMAN SOSS complex subunit C OS=Homo sapiens GN=INIP PE=1 SV=1;>sp|Q9NRY2-2|SOSSC_HUMAN Isoform 2 of SOSS complex subunit C OS=Homo sapiens GN=INIP
Q12789;Q12789-3,0.508046100387763,0.0681253542756891,212,"","",General transcription factor 3C polypeptide 1,GTF3C1,38086805830,>sp|Q12789|TF3C1_HUMAN General transcription factor 3C polypeptide 1 OS=Homo sapiens GN=GTF3C1 PE=1 SV=4;>sp|Q12789-3|TF3C1_HUMAN Isoform 2 of General transcription factor 3C polypeptide 1 OS=Homo sapiens GN=GTF3C1
Q92541,0.507722528413645,0.0915745292434246,200,"","",RNA polymerase-associated protein RTF1 homolog,RTF1,32483463860,>sp|Q92541|RTF1_HUMAN RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens GN=RTF1 PE=1 SV=4
Q7Z2W4;Q7Z2W4-2,0.507690213401306,0.07247571678811,264,"","",Zinc finger CCCH-type antiviral protein 1,ZC3HAV1,37425063180,>sp|Q7Z2W4|ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3;>sp|Q7Z2W4-2|ZCCHV_HUMAN Isoform 2 of Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1
P51884,0.507663377143415,0.0526569240460218,88,"","",Lumican,LUM,9529769600,>sp|P51884|LUM_HUMAN Lumican OS=Homo sapiens GN=LUM PE=1 SV=2
Q8WWN9;Q8WWN9-2,0.507408450498441,0.0780437871445776,66,"","",Interactor protein for cytohesin exchange factors 1,IPCEF1,215123290,>sp|Q8WWN9|ICEF1_HUMAN Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1 PE=1 SV=1;>sp|Q8WWN9-2|ICEF1_HUMAN Isoform 2 of Interactor protein for cytohesin exchange factors 1 OS=Homo sapiens GN=IPCEF1
Q92989,0.507381477239621,0.0365776568592017,72,"","",Polyribonucleotide 5-hydroxyl-kinase Clp1,CLP1,1929485600,>sp|Q92989|CLP1_HUMAN Polyribonucleotide 5-hydroxyl-kinase Clp1 OS=Homo sapiens GN=CLP1 PE=1 SV=1
Q14392,0.506913534466052,0.0290142235251687,32,"","",Leucine-rich repeat-containing protein 32,LRRC32,1958511049,>sp|Q14392|LRC32_HUMAN Leucine-rich repeat-containing protein 32 OS=Homo sapiens GN=LRRC32 PE=1 SV=1
