Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q6GQQ9;Q6GQQ9-2,0.4083206616584,0.0265275880613108,61,"","",OTU domain-containing protein 7B,OTUD7B,1505769300,>sp|Q6GQQ9|OTU7B_HUMAN OTU domain-containing protein 7B OS=Homo sapiens GN=OTUD7B PE=1 SV=1;>sp|Q6GQQ9-2|OTU7B_HUMAN Isoform 2 of OTU domain-containing protein 7B OS=Homo sapiens GN=OTUD7B
Q9H361,0.408127162206622,0.0251459268497591,38,"","",Polyadenylate-binding protein 3,PABPC3,2540232550,>sp|Q9H361|PABP3_HUMAN Polyadenylate-binding protein 3 OS=Homo sapiens GN=PABPC3 PE=1 SV=2
P08069,0.407865124049629,0.0267303969415301,66,"","",Insulin-like growth factor 1 receptor;Insulin-like growth factor 1 receptor alpha chain;Insulin-like growth factor 1 receptor beta chain,IGF1R,1991958898,>sp|P08069|IGF1R_HUMAN Insulin-like growth factor 1 receptor OS=Homo sapiens GN=IGF1R PE=1 SV=1
O95149,0.407860257729108,0.035807192858641,38,"","",Snurportin-1,SNUPN,1298744970,>sp|O95149|SPN1_HUMAN Snurportin-1 OS=Homo sapiens GN=SNUPN PE=1 SV=1
P56211;P56211-2,0.40783314238855,0.0180177481803636,77,"","",cAMP-regulated phosphoprotein 19,ARPP19,7755187310,>sp|P56211|ARP19_HUMAN cAMP-regulated phosphoprotein 19 OS=Homo sapiens GN=ARPP19 PE=1 SV=2;>sp|P56211-2|ARP19_HUMAN Isoform ARPP-16 of cAMP-regulated phosphoprotein 19 OS=Homo sapiens GN=ARPP19
Q9H2U1;Q9H2U1-2;Q9H2U1-3,0.407778899864717,0.0772896095946847,232,"","",ATP-dependent RNA helicase DHX36,DHX36,31138126420,>sp|Q9H2U1|DHX36_HUMAN ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=2;>sp|Q9H2U1-2|DHX36_HUMAN Isoform 2 of ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36;>sp|Q9H2U1-3|DHX36_HUMAN Isoform 3 of ATP-dependent RNA helicase DHX3
Q15545,0.407760823271081,0.0336815141751163,44,"","",Transcription initiation factor TFIID subunit 7,TAF7,356776180,>sp|Q15545|TAF7_HUMAN Transcription initiation factor TFIID subunit 7 OS=Homo sapiens GN=TAF7 PE=1 SV=1
Q9UBV7,0.407712792783803,0.0328781342343324,43,"","","Beta-1,4-galactosyltransferase 7;Xylosylprotein 4-beta-galactosyltransferase",B4GALT7,928037180,">sp|Q9UBV7|B4GT7_HUMAN Beta-1,4-galactosyltransferase 7 OS=Homo sapiens GN=B4GALT7 PE=1 SV=1"
O15440-5;O15440,0.407443614755423,0.0305177026309333,56,"","",Multidrug resistance-associated protein 5,ABCC5,1062546941,>sp|O15440-5|MRP5_HUMAN Isoform 5 of Multidrug resistance-associated protein 5 OS=Homo sapiens GN=ABCC5;>sp|O15440|MRP5_HUMAN Multidrug resistance-associated protein 5 OS=Homo sapiens GN=ABCC5 PE=1 SV=2
Q13227-2;Q13227,0.407427293884589,0.0392780526909861,57,"","",G protein pathway suppressor 2,GPS2,5257568580,>sp|Q13227-2|GPS2_HUMAN Isoform 2 of G protein pathway suppressor 2 OS=Homo sapiens GN=GPS2;>sp|Q13227|GPS2_HUMAN G protein pathway suppressor 2 OS=Homo sapiens GN=GPS2 PE=1 SV=3
Q96N46;Q96N46-2;Q96N46-3,0.407426781028047,0.0205538573822796,41,"","",Tetratricopeptide repeat protein 14,TTC14,646622480,>sp|Q96N46|TTC14_HUMAN Tetratricopeptide repeat protein 14 OS=Homo sapiens GN=TTC14 PE=1 SV=1;>sp|Q96N46-2|TTC14_HUMAN Isoform 2 of Tetratricopeptide repeat protein 14 OS=Homo sapiens GN=TTC14;>sp|Q96N46-3|TTC14_HUMAN Isoform 3 of Tetratricopeptide repeat
Q9UKP4,0.407381542351316,0.0224358603844552,31,"","",A disintegrin and metalloproteinase with thrombospondin motifs 7,ADAMTS7,916730290,>sp|Q9UKP4|ATS7_HUMAN A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2
O60921;O60921-2,0.407140370617658,0.0449555098497854,81,"","",Checkpoint protein HUS1,HUS1,2982038452,>sp|O60921|HUS1_HUMAN Checkpoint protein HUS1 OS=Homo sapiens GN=HUS1 PE=1 SV=1;>sp|O60921-2|HUS1_HUMAN Isoform 2 of Checkpoint protein HUS1 OS=Homo sapiens GN=HUS1
P08123,0.407102983624797,0.0150465537876519,39,"","",Collagen alpha-2(I) chain,COL1A2,9429314530,>sp|P08123|CO1A2_HUMAN Collagen alpha-2(I) chain OS=Homo sapiens GN=COL1A2 PE=1 SV=7
Q9H0G5,0.40701397026374,0.0399761851926144,78,"","",Nuclear speckle splicing regulatory protein 1,NSRP1,2614242802,>sp|Q9H0G5|NSRP1_HUMAN Nuclear speckle splicing regulatory protein 1 OS=Homo sapiens GN=NSRP1 PE=1 SV=1
Q8N490;Q8N490-4,0.406925447636332,0.0284212215121569,64,"","",Probable hydrolase PNKD,PNKD,1366166567,>sp|Q8N490|PNKD_HUMAN Probable hydrolase PNKD OS=Homo sapiens GN=PNKD PE=1 SV=2;>sp|Q8N490-4|PNKD_HUMAN Isoform 4 of Probable hydrolase PNKD OS=Homo sapiens GN=PNKD
Q7L273,0.406902844055893,0.0259233221387823,35,"","",BTB/POZ domain-containing protein KCTD9,KCTD9,2915422830,>sp|Q7L273|KCTD9_HUMAN BTB/POZ domain-containing protein KCTD9 OS=Homo sapiens GN=KCTD9 PE=1 SV=1
Q9Y2F5,0.4068467009961,0.0288049923897033,43,"","",Little elongation complex subunit 1,ICE1,4449141090,>sp|Q9Y2F5|ICE1_HUMAN Little elongation complex subunit 1 OS=Homo sapiens GN=ICE1 PE=1 SV=5
Q8NFD5;Q8NFD5-2;Q8NFD5-3;Q8NFD5-4,0.406710579304549,0.0366839368224608,117,"","",AT-rich interactive domain-containing protein 1B,ARID1B,5636714038,>sp|Q8NFD5|ARI1B_HUMAN AT-rich interactive domain-containing protein 1B OS=Homo sapiens GN=ARID1B PE=1 SV=2;>sp|Q8NFD5-2|ARI1B_HUMAN Isoform 2 of AT-rich interactive domain-containing protein 1B OS=Homo sapiens GN=ARID1B;>sp|Q8NFD5-3|ARI1B_HUMAN Isoform 3
P14384,0.406658894448446,0.0271999508658589,42,"","",Carboxypeptidase M,CPM,4940143204,>sp|P14384|CBPM_HUMAN Carboxypeptidase M OS=Homo sapiens GN=CPM PE=1 SV=2
Q8IY31-2;Q8IY31,0.406655141677185,0.032651451581964,49,"","",Intraflagellar transport protein 20 homolog,IFT20,1385257401,>sp|Q8IY31-2|IFT20_HUMAN Isoform 2 of Intraflagellar transport protein 20 homolog OS=Homo sapiens GN=IFT20;>sp|Q8IY31|IFT20_HUMAN Intraflagellar transport protein 20 homolog OS=Homo sapiens GN=IFT20 PE=1 SV=1
Q5SRH9-5;Q5SRH9-6;Q5SRH9-4;Q5SRH9;Q5SRH9-2,0.406629860551134,0.0273444381622564,39,"","",Tetratricopeptide repeat protein 39A,TTC39A,399959880,>sp|Q5SRH9-5|TT39A_HUMAN Isoform 5 of Tetratricopeptide repeat protein 39A OS=Homo sapiens GN=TTC39A;>sp|Q5SRH9-6|TT39A_HUMAN Isoform 6 of Tetratricopeptide repeat protein 39A OS=Homo sapiens GN=TTC39A;>sp|Q5SRH9-4|TT39A_HUMAN Isoform 4 of Tetratricopeptid
Q00722-3;Q00722-2;Q00722,0.406629811716335,0.0490969149711148,88,"","","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",PLCB2,1637826713,">sp|Q00722-3|PLCB2_HUMAN Isoform 3 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens GN=PLCB2;>sp|Q00722-2|PLCB2_HUMAN Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens GN=PLCB2;"
Q6NTF7-2;Q6NTF7-3;Q6NTF7,0.406549684679585,0.046889288484174,58,"","",DNA dC->dU-editing enzyme APOBEC-3H,APOBEC3H,119265660,>sp|Q6NTF7-2|ABC3H_HUMAN Isoform 2 of DNA dC->dU-editing enzyme APOBEC-3H OS=Homo sapiens GN=APOBEC3H;>sp|Q6NTF7-3|ABC3H_HUMAN Isoform 3 of DNA dC->dU-editing enzyme APOBEC-3H OS=Homo sapiens GN=APOBEC3H;>sp|Q6NTF7|ABC3H_HUMAN DNA dC->dU-editing enzyme APO
Q13884;Q13884-2,0.406524619536491,0.0485793640635704,121,"","",Beta-1-syntrophin,SNTB1,37205534090,>sp|Q13884|SNTB1_HUMAN Beta-1-syntrophin OS=Homo sapiens GN=SNTB1 PE=1 SV=3;>sp|Q13884-2|SNTB1_HUMAN Isoform 2 of Beta-1-syntrophin OS=Homo sapiens GN=SNTB1
Q7Z2E3-7;Q7Z2E3;Q7Z2E3-3;Q7Z2E3-8;Q7Z2E3-5;Q7Z2E3-10;Q7Z2E3-9;Q7Z2E3-11;Q7Z2E3-4;Q7Z2E3-2,0.406458502770098,0.0369285835690378,69,"","",Aprataxin,APTX,2240540810,>sp|Q7Z2E3-7|APTX_HUMAN Isoform 7 of Aprataxin OS=Homo sapiens GN=APTX;>sp|Q7Z2E3|APTX_HUMAN Aprataxin OS=Homo sapiens GN=APTX PE=1 SV=2;>sp|Q7Z2E3-3|APTX_HUMAN Isoform 3 of Aprataxin OS=Homo sapiens GN=APTX;>sp|Q7Z2E3-8|APTX_HUMAN Isoform 8 of Aprataxin O
Q15056-2,0.406356385867086,0.0477136702785212,79,"","",Eukaryotic translation initiation factor 4H,EIF4H,1579508830,>sp|Q15056-2|IF4H_HUMAN Isoform Short of Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H
Q7L5Y9;Q7L5Y9-3;Q7L5Y9-2;Q7L5Y9-4,0.406280134946847,0.0506257464831675,119,"","",Macrophage erythroblast attacher,MAEA,1743195723,>sp|Q7L5Y9|MAEA_HUMAN Macrophage erythroblast attacher OS=Homo sapiens GN=MAEA PE=1 SV=1;>sp|Q7L5Y9-3|MAEA_HUMAN Isoform 3 of Macrophage erythroblast attacher OS=Homo sapiens GN=MAEA;>sp|Q7L5Y9-2|MAEA_HUMAN Isoform 2 of Macrophage erythroblast attacher OS=
P39060-2;P39060-1;P39060,0.406243498876991,0.0355549793171993,69,"","",Collagen alpha-1(XVIII) chain;Endostatin,COL18A1,89798082360,>sp|P39060-2|COIA1_HUMAN Isoform 3 of Collagen alpha-1(XVIII) chain OS=Homo sapiens GN=COL18A1;>sp|P39060-1|COIA1_HUMAN Isoform 2 of Collagen alpha-1(XVIII) chain OS=Homo sapiens GN=COL18A1;>sp|P39060|COIA1_HUMAN Collagen alpha-1(XVIII) chain OS=Homo sapie
P50135,0.406204244433472,0.015744354569846,41,"","",Histamine N-methyltransferase,HNMT,2443590800,>sp|P50135|HNMT_HUMAN Histamine N-methyltransferase OS=Homo sapiens GN=HNMT PE=1 SV=1
O95104;O95104-2;O95104-3,0.406098493589983,0.0858304444618582,183,"","","Splicing factor, arginine/serine-rich 15",SCAF4,6500502980,">sp|O95104|SFR15_HUMAN Splicing factor, arginine/serine-rich 15 OS=Homo sapiens GN=SCAF4 PE=1 SV=3;>sp|O95104-2|SFR15_HUMAN Isoform 2 of Splicing factor, arginine/serine-rich 15 OS=Homo sapiens GN=SCAF4;>sp|O95104-3|SFR15_HUMAN Isoform 3 of Splicing factor"
Q9UK99-3;Q9UK99-2;Q9UK99,0.40587162640123,0.0346736606618002,81,"","",F-box only protein 3,FBXO3,4355986503,>sp|Q9UK99-3|FBX3_HUMAN Isoform 3 of F-box only protein 3 OS=Homo sapiens GN=FBXO3;>sp|Q9UK99-2|FBX3_HUMAN Isoform 2 of F-box only protein 3 OS=Homo sapiens GN=FBXO3;>sp|Q9UK99|FBX3_HUMAN F-box only protein 3 OS=Homo sapiens GN=FBXO3 PE=1 SV=3
Q05932-3;Q05932-2;Q05932-4;Q05932,0.405814212058658,0.0418881527130671,96,"","","Folylpolyglutamate synthase, mitochondrial",FPGS,3083560920,">sp|Q05932-3|FOLC_HUMAN Isoform 3 of Folylpolyglutamate synthase, mitochondrial OS=Homo sapiens GN=FPGS;>sp|Q05932-2|FOLC_HUMAN Isoform 2 of Folylpolyglutamate synthase, mitochondrial OS=Homo sapiens GN=FPGS;>sp|Q05932-4|FOLC_HUMAN Isoform 4 of Folylpolygl"
Q9UPN6;Q9UPN6-2,0.405810617805266,0.0937070516283971,215,"","",Protein SCAF8,SCAF8,16148638290,>sp|Q9UPN6|SCAF8_HUMAN Protein SCAF8 OS=Homo sapiens GN=SCAF8 PE=1 SV=1;>sp|Q9UPN6-2|SCAF8_HUMAN Isoform 2 of Protein SCAF8 OS=Homo sapiens GN=SCAF8
Q5K4L6;Q5K4L6-2,0.405781005587924,0.0381948659535422,76,"","",Long-chain fatty acid transport protein 3,SLC27A3,5415642920,>sp|Q5K4L6|S27A3_HUMAN Long-chain fatty acid transport protein 3 OS=Homo sapiens GN=SLC27A3 PE=2 SV=3;>sp|Q5K4L6-2|S27A3_HUMAN Isoform 2 of Long-chain fatty acid transport protein 3 OS=Homo sapiens GN=SLC27A3
Q14651,0.405634217696641,0.0465737767094097,129,"","",Plastin-1,PLS1,13294384333,>sp|Q14651|PLSI_HUMAN Plastin-1 OS=Homo sapiens GN=PLS1 PE=1 SV=2
Q9BT09,0.405607189331905,0.0550811775538891,177,"","",Protein canopy homolog 3,CNPY3,21871473300,>sp|Q9BT09|CNPY3_HUMAN Protein canopy homolog 3 OS=Homo sapiens GN=CNPY3 PE=1 SV=1
Q9P1Q0-4;Q9P1Q0-2;Q9P1Q0,0.405509499971279,0.0256764689918329,43,"","",Vacuolar protein sorting-associated protein 54,VPS54,2207397368,>sp|Q9P1Q0-4|VPS54_HUMAN Isoform 4 of Vacuolar protein sorting-associated protein 54 OS=Homo sapiens GN=VPS54;>sp|Q9P1Q0-2|VPS54_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 54 OS=Homo sapiens GN=VPS54;>sp|Q9P1Q0|VPS54_HUMAN Vacuolar prot
O14965,0.405394649656942,0.045550629470968,83,"","",Aurora kinase A,AURKA,8293175444,>sp|O14965|AURKA_HUMAN Aurora kinase A OS=Homo sapiens GN=AURKA PE=1 SV=2
P18135;P18136,0.405279803237685,0.0312785443412854,40,"","",Ig kappa chain V-III region HAH;Ig kappa chain V-III region HIC,"",30920043270,>sp|P18135|KV312_HUMAN Ig kappa chain V-III region HAH OS=Homo sapiens PE=2 SV=1;>sp|P18136|KV313_HUMAN Ig kappa chain V-III region HIC OS=Homo sapiens PE=1 SV=2
Q9H078-2;Q9H078;Q9H078-3;Q9H078-5,0.405268988964773,0.0655526982839039,181,"","",Caseinolytic peptidase B protein homolog,CLPB,22253024699,>sp|Q9H078-2|CLPB_HUMAN Isoform 2 of Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB;>sp|Q9H078|CLPB_HUMAN Caseinolytic peptidase B protein homolog OS=Homo sapiens GN=CLPB PE=1 SV=1;>sp|Q9H078-3|CLPB_HUMAN Isoform 3 of Caseinolytic peptida
Q92794,0.405204684715491,0.0382552646112151,51,"","",Histone acetyltransferase KAT6A,KAT6A,1814551293,>sp|Q92794|KAT6A_HUMAN Histone acetyltransferase KAT6A OS=Homo sapiens GN=KAT6A PE=1 SV=2
Q5K651,0.40510857491985,0.0669680532970448,131,"","",Sterile alpha motif domain-containing protein 9,SAMD9,3713978528,>sp|Q5K651|SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens GN=SAMD9 PE=1 SV=1
Q15758;Q15758-3;Q15758-2,0.405082358891347,0.0669516949183937,233,"","",Neutral amino acid transporter B(0),SLC1A5,78119000385,>sp|Q15758|AAAT_HUMAN Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5 PE=1 SV=2;>sp|Q15758-3|AAAT_HUMAN Isoform 3 of Neutral amino acid transporter B(0) OS=Homo sapiens GN=SLC1A5;>sp|Q15758-2|AAAT_HUMAN Isoform 2 of Neutral amino acid transpo
Q9NZM4-2;Q9NZM4,0.405034887661057,0.0267244343604772,41,"","",Glioma tumor suppressor candidate region gene 1 protein,GLTSCR1,113222921,>sp|Q9NZM4-2|GSCR1_HUMAN Isoform 2 of Glioma tumor suppressor candidate region gene 1 protein OS=Homo sapiens GN=GLTSCR1;>sp|Q9NZM4|GSCR1_HUMAN Glioma tumor suppressor candidate region gene 1 protein OS=Homo sapiens GN=GLTSCR1 PE=1 SV=2
Q05209;Q05209-2;Q05209-3,0.405005497081859,0.0709996070490846,199,"","",Tyrosine-protein phosphatase non-receptor type 12,PTPN12,25826765338,>sp|Q05209|PTN12_HUMAN Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3;>sp|Q05209-2|PTN12_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12;>sp|Q05209-3|PTN12_HUMAN Isoform
Q96J42-2;Q96J42,0.404888621855554,0.0317062103112001,52,"","",Thioredoxin domain-containing protein 15,TXNDC15,1221482262,>sp|Q96J42-2|TXD15_HUMAN Isoform 2 of Thioredoxin domain-containing protein 15 OS=Homo sapiens GN=TXNDC15;>sp|Q96J42|TXD15_HUMAN Thioredoxin domain-containing protein 15 OS=Homo sapiens GN=TXNDC15 PE=1 SV=1
Q9HBR0,0.404869371655816,0.0303858905749762,45,"","",Putative sodium-coupled neutral amino acid transporter 10,SLC38A10,1145513454,>sp|Q9HBR0|S38AA_HUMAN Putative sodium-coupled neutral amino acid transporter 10 OS=Homo sapiens GN=SLC38A10 PE=1 SV=2
P35556;P35556-2,0.40486579361972,0.022585341436667,33,"","",Fibrillin-2,FBN2,520989269,>sp|P35556|FBN2_HUMAN Fibrillin-2 OS=Homo sapiens GN=FBN2 PE=1 SV=3;>sp|P35556-2|FBN2_HUMAN Isoform 2 of Fibrillin-2 OS=Homo sapiens GN=FBN2
Q9ULM3,0.404847997721623,0.0539374891922874,103,"","",YEATS domain-containing protein 2,YEATS2,1334395900,>sp|Q9ULM3|YETS2_HUMAN YEATS domain-containing protein 2 OS=Homo sapiens GN=YEATS2 PE=1 SV=2
Q9Y244,0.404815004641383,0.0470086693852264,142,"","",Proteasome maturation protein,POMP,6754203096,>sp|Q9Y244|POMP_HUMAN Proteasome maturation protein OS=Homo sapiens GN=POMP PE=1 SV=1
Q9H1E3;Q9H1E3-2,0.404752768647614,0.040705978189208,179,"","",Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1,NUCKS1,9109297970,>sp|Q9H1E3|NUCKS_HUMAN Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens GN=NUCKS1 PE=1 SV=1;>sp|Q9H1E3-2|NUCKS_HUMAN Isoform 2 of Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens GN=NUCKS1
Q8NDX1-2;Q8NDX1,0.404645068888068,0.0470984037348589,85,"","",PH and SEC7 domain-containing protein 4,PSD4,1184072360,>sp|Q8NDX1-2|PSD4_HUMAN Isoform 2 of PH and SEC7 domain-containing protein 4 OS=Homo sapiens GN=PSD4;>sp|Q8NDX1|PSD4_HUMAN PH and SEC7 domain-containing protein 4 OS=Homo sapiens GN=PSD4 PE=1 SV=2
P35269,0.404644011991961,0.080723787390343,224,"","",General transcription factor IIF subunit 1,GTF2F1,20611685197,>sp|P35269|T2FA_HUMAN General transcription factor IIF subunit 1 OS=Homo sapiens GN=GTF2F1 PE=1 SV=2
Q96RN5-3;Q96RN5-2;Q96RN5,0.404610188217366,0.0565249122493193,180,"","",Mediator of RNA polymerase II transcription subunit 15,MED15,6268200391,>sp|Q96RN5-3|MED15_HUMAN Isoform 3 of Mediator of RNA polymerase II transcription subunit 15 OS=Homo sapiens GN=MED15;>sp|Q96RN5-2|MED15_HUMAN Isoform 2 of Mediator of RNA polymerase II transcription subunit 15 OS=Homo sapiens GN=MED15;>sp|Q96RN5|MED15_HUM
Q13356;Q13356-2,0.404580547480513,0.0540454971812519,124,"","",Peptidyl-prolyl cis-trans isomerase-like 2,PPIL2,2810897698,>sp|Q13356|PPIL2_HUMAN Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2 PE=1 SV=1;>sp|Q13356-2|PPIL2_HUMAN Isoform 2 of Peptidyl-prolyl cis-trans isomerase-like 2 OS=Homo sapiens GN=PPIL2
Q9UL63;Q9UL63-2,0.40457764808467,0.025722676397451,43,"","",Muskelin,MKLN1,698320940,>sp|Q9UL63|MKLN1_HUMAN Muskelin OS=Homo sapiens GN=MKLN1 PE=1 SV=2;>sp|Q9UL63-2|MKLN1_HUMAN Isoform 2 of Muskelin OS=Homo sapiens GN=MKLN1
Q9UGU5,0.404413753340302,0.0250909316096523,44,"","",HMG domain-containing protein 4,HMGXB4,726360029,>sp|Q9UGU5|HMGX4_HUMAN HMG domain-containing protein 4 OS=Homo sapiens GN=HMGXB4 PE=1 SV=2
O14715;Q99666-2,0.404324372394255,0.026526390875468,56,"","",RANBP2-like and GRIP domain-containing protein 8;RANBP2-like and GRIP domain-containing protein 5/6,RGPD8;RGPD5,1084479421,>sp|O14715|RGPD8_HUMAN RANBP2-like and GRIP domain-containing protein 8 OS=Homo sapiens GN=RGPD8 PE=1 SV=2;>sp|Q99666-2|RGPD5_HUMAN Isoform 2 of RANBP2-like and GRIP domain-containing protein 5/6 OS=Homo sapiens GN=RGPD5
P04626-5;P04626-4;P04626;P04626-3;P04626-2;P04626-6,0.404125388588527,0.020405221930128,43,"","",Receptor tyrosine-protein kinase erbB-2,ERBB2,21427553098,>sp|P04626-5|ERBB2_HUMAN Isoform 5 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens GN=ERBB2;>sp|P04626-4|ERBB2_HUMAN Isoform 4 of Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens GN=ERBB2;>sp|P04626|ERBB2_HUMAN Receptor tyrosine-protein k
Q70Z53-3,0.404050217928646,0.028348430042369,65,"","",Protein FRA10AC1,FRA10AC1,16270091300,>sp|Q70Z53-3|F10C1_HUMAN Isoform 3 of Protein FRA10AC1 OS=Homo sapiens GN=FRA10AC1
Q07820;Q07820-2,0.404000161016575,0.0173840138842503,40,"","",Induced myeloid leukemia cell differentiation protein Mcl-1,MCL1,1097967874,>sp|Q07820|MCL1_HUMAN Induced myeloid leukemia cell differentiation protein Mcl-1 OS=Homo sapiens GN=MCL1 PE=1 SV=3;>sp|Q07820-2|MCL1_HUMAN Isoform 2 of Induced myeloid leukemia cell differentiation protein Mcl-1 OS=Homo sapiens GN=MCL1
Q14149,0.403962343571548,0.04599457265904,121,"","",MORC family CW-type zinc finger protein 3,MORC3,4226984870,>sp|Q14149|MORC3_HUMAN MORC family CW-type zinc finger protein 3 OS=Homo sapiens GN=MORC3 PE=1 SV=3
Q9BRD0;Q9BRD0-2,0.403921909808983,0.0349627447610136,55,"","",BUD13 homolog,BUD13,1061282041,>sp|Q9BRD0|BUD13_HUMAN BUD13 homolog OS=Homo sapiens GN=BUD13 PE=1 SV=1;>sp|Q9BRD0-2|BUD13_HUMAN Isoform 2 of BUD13 homolog OS=Homo sapiens GN=BUD13
P28715,0.403854337659316,0.0491069032937278,115,"","",DNA repair protein complementing XP-G cells,ERCC5,2343106987,>sp|P28715|ERCC5_HUMAN DNA repair protein complementing XP-G cells OS=Homo sapiens GN=ERCC5 PE=1 SV=3
Q06609;Q06609-3;Q06609-2,0.403838630504186,0.028097318641171,47,"","",DNA repair protein RAD51 homolog 1,RAD51,2352613721,>sp|Q06609|RAD51_HUMAN DNA repair protein RAD51 homolog 1 OS=Homo sapiens GN=RAD51 PE=1 SV=1;>sp|Q06609-3|RAD51_HUMAN Isoform 3 of DNA repair protein RAD51 homolog 1 OS=Homo sapiens GN=RAD51;>sp|Q06609-2|RAD51_HUMAN Isoform 2 of DNA repair protein RAD51 ho
Q96CG3,0.403781394889856,0.0404481262189248,93,"","",TRAF-interacting protein with FHA domain-containing protein A,TIFA,6626461790,>sp|Q96CG3|TIFA_HUMAN TRAF-interacting protein with FHA domain-containing protein A OS=Homo sapiens GN=TIFA PE=1 SV=1
Q16706,0.403718628761744,0.0612522095995808,176,"","",Alpha-mannosidase 2,MAN2A1,39320686840,>sp|Q16706|MA2A1_HUMAN Alpha-mannosidase 2 OS=Homo sapiens GN=MAN2A1 PE=1 SV=2
Q96IZ6,0.403673173204468,0.0352102857361045,54,"","",Methyltransferase-like protein 2A,METTL2A,1089238420,>sp|Q96IZ6|MET2A_HUMAN Methyltransferase-like protein 2A OS=Homo sapiens GN=METTL2A PE=1 SV=5
O00712-4;O00712,0.403644909489998,0.0381609430145823,61,"","",Nuclear factor 1 B-type,NFIB,2746610370,>sp|O00712-4|NFIB_HUMAN Isoform 4 of Nuclear factor 1 B-type OS=Homo sapiens GN=NFIB;>sp|O00712|NFIB_HUMAN Nuclear factor 1 B-type OS=Homo sapiens GN=NFIB PE=1 SV=2
Q9UER7;Q9UER7-3;Q9UER7-4;Q9UER7-5,0.403606012035672,0.0536919742902706,96,"","",Death domain-associated protein 6,DAXX,5266540680,>sp|Q9UER7|DAXX_HUMAN Death domain-associated protein 6 OS=Homo sapiens GN=DAXX PE=1 SV=2;>sp|Q9UER7-3|DAXX_HUMAN Isoform 3 of Death domain-associated protein 6 OS=Homo sapiens GN=DAXX;>sp|Q9UER7-4|DAXX_HUMAN Isoform beta of Death domain-associated protein
Q9UK73,0.403571296956745,0.0324675056753724,58,"","",Protein fem-1 homolog B,FEM1B,608618978,>sp|Q9UK73|FEM1B_HUMAN Protein fem-1 homolog B OS=Homo sapiens GN=FEM1B PE=1 SV=1
P20039,0.403538275924307,0.05178229395271,76,"","","HLA class II histocompatibility antigen, DRB1-11 beta chain",HLA-DRB1,49519508200,">sp|P20039|2B1B_HUMAN HLA class II histocompatibility antigen, DRB1-11 beta chain OS=Homo sapiens GN=HLA-DRB1 PE=1 SV=1"
Q9BVA0,0.40352795663939,0.0311200758144208,45,"","",Katanin p80 WD40 repeat-containing subunit B1,KATNB1,2688748672,>sp|Q9BVA0|KTNB1_HUMAN Katanin p80 WD40 repeat-containing subunit B1 OS=Homo sapiens GN=KATNB1 PE=1 SV=1
Q4ZIN3-2;Q4ZIN3,0.403523389348281,0.0284714641696148,37,"","",Membralin,TMEM259,336609844,>sp|Q4ZIN3-2|MBRL_HUMAN Isoform 2 of Membralin OS=Homo sapiens GN=TMEM259;>sp|Q4ZIN3|MBRL_HUMAN Membralin OS=Homo sapiens GN=TMEM259 PE=1 SV=1
Q9Y385,0.403481944534566,0.0367456983404599,136,"","",Ubiquitin-conjugating enzyme E2 J1,UBE2J1,4008027500,>sp|Q9Y385|UB2J1_HUMAN Ubiquitin-conjugating enzyme E2 J1 OS=Homo sapiens GN=UBE2J1 PE=1 SV=2
Q9UHB6;Q9UHB6-2;Q9UHB6-3,0.403471348977647,0.0256919638858632,57,"","",LIM domain and actin-binding protein 1,LIMA1,348716046,>sp|Q9UHB6|LIMA1_HUMAN LIM domain and actin-binding protein 1 OS=Homo sapiens GN=LIMA1 PE=1 SV=1;>sp|Q9UHB6-2|LIMA1_HUMAN Isoform Alpha of LIM domain and actin-binding protein 1 OS=Homo sapiens GN=LIMA1;>sp|Q9UHB6-3|LIMA1_HUMAN Isoform 3 of LIM domain and
