Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q86YN1;Q86YN1-2,0.384315777767166,0.0406277796986812,65,"","",Dolichyldiphosphatase 1,DOLPP1,1904573440,>sp|Q86YN1|DOPP1_HUMAN Dolichyldiphosphatase 1 OS=Homo sapiens GN=DOLPP1 PE=2 SV=1;>sp|Q86YN1-2|DOPP1_HUMAN Isoform 2 of Dolichyldiphosphatase 1 OS=Homo sapiens GN=DOLPP1
Q9H788;Q9H788-2,0.384314116822214,0.0436049480619245,63,"","",SH2 domain-containing protein 4A,SH2D4A,2923663410,>sp|Q9H788|SH24A_HUMAN SH2 domain-containing protein 4A OS=Homo sapiens GN=SH2D4A PE=1 SV=1;>sp|Q9H788-2|SH24A_HUMAN Isoform 2 of SH2 domain-containing protein 4A OS=Homo sapiens GN=SH2D4A
Q8TBC3;Q8TBC3-2,0.384287359383969,0.0387177119401864,87,"","",SH3KBP1-binding protein 1,SHKBP1,1179352780,>sp|Q8TBC3|SHKB1_HUMAN SH3KBP1-binding protein 1 OS=Homo sapiens GN=SHKBP1 PE=1 SV=2;>sp|Q8TBC3-2|SHKB1_HUMAN Isoform 2 of SH3KBP1-binding protein 1 OS=Homo sapiens GN=SHKBP1
Q0ZGT2-2,0.38419140795365,0.0213809916055892,46,"","",Nexilin,NEXN,5878908000,>sp|Q0ZGT2-2|NEXN_HUMAN Isoform 2 of Nexilin OS=Homo sapiens GN=NEXN
A4D1P6;A4D1P6-2;A4D1P6-3,0.384063530141382,0.0485855674989515,110,"","",WD repeat-containing protein 91,WDR91,2285656650,>sp|A4D1P6|WDR91_HUMAN WD repeat-containing protein 91 OS=Homo sapiens GN=WDR91 PE=1 SV=2;>sp|A4D1P6-2|WDR91_HUMAN Isoform 2 of WD repeat-containing protein 91 OS=Homo sapiens GN=WDR91;>sp|A4D1P6-3|WDR91_HUMAN Isoform 3 of WD repeat-containing protein 91 O
Q9BV10,0.383967227879092,0.0308756365277259,43,"","","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase",ALG12,1663070811,">sp|Q9BV10|ALG12_HUMAN Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase OS=Homo sapiens GN=ALG12 PE=1 SV=1"
P49759-3;P49759,0.383934539713508,0.0386622966046478,41,"","",Dual specificity protein kinase CLK1,CLK1,1556378475,>sp|P49759-3|CLK1_HUMAN Isoform 3 of Dual specificity protein kinase CLK1 OS=Homo sapiens GN=CLK1;>sp|P49759|CLK1_HUMAN Dual specificity protein kinase CLK1 OS=Homo sapiens GN=CLK1 PE=1 SV=2
O75144;O75144-2,0.383875662857513,0.0388088286562988,74,"","",ICOS ligand,ICOSLG,1542362340,>sp|O75144|ICOSL_HUMAN ICOS ligand OS=Homo sapiens GN=ICOSLG PE=1 SV=2;>sp|O75144-2|ICOSL_HUMAN Isoform 2 of ICOS ligand OS=Homo sapiens GN=ICOSLG
Q68DK2;Q68DK2-2,0.383817347397815,0.0442883917642152,87,"","",Zinc finger FYVE domain-containing protein 26,ZFYVE26,1412010020,>sp|Q68DK2|ZFY26_HUMAN Zinc finger FYVE domain-containing protein 26 OS=Homo sapiens GN=ZFYVE26 PE=1 SV=3;>sp|Q68DK2-2|ZFY26_HUMAN Isoform 2 of Zinc finger FYVE domain-containing protein 26 OS=Homo sapiens GN=ZFYVE26
Q9BTV5,0.383764661005849,0.0259415090387476,39,"","",Fibronectin type III and SPRY domain-containing protein 1,FSD1,2143028650,>sp|Q9BTV5|FSD1_HUMAN Fibronectin type III and SPRY domain-containing protein 1 OS=Homo sapiens GN=FSD1 PE=1 SV=1
Q86WH2,0.383605381506668,0.0319041710565022,30,"","",Ras association domain-containing protein 3,RASSF3,1213195390,>sp|Q86WH2|RASF3_HUMAN Ras association domain-containing protein 3 OS=Homo sapiens GN=RASSF3 PE=1 SV=1
Q9BQ70,0.383591917039878,0.0634923241853053,143,"","",Transcription factor 25,TCF25,9551580655,>sp|Q9BQ70|TCF25_HUMAN Transcription factor 25 OS=Homo sapiens GN=TCF25 PE=1 SV=1
Q9H425,0.383567639413636,0.0281097158792223,53,"","",Uncharacterized protein C1orf198,C1orf198,1273438866,>sp|Q9H425|CA198_HUMAN Uncharacterized protein C1orf198 OS=Homo sapiens GN=C1orf198 PE=1 SV=1
Q5BJF2,0.383530548171168,0.0615893296056485,120,"","",Transmembrane protein 97,TMEM97,7135523660,>sp|Q5BJF2|TMM97_HUMAN Transmembrane protein 97 OS=Homo sapiens GN=TMEM97 PE=1 SV=1
P01625,0.383526232540882,0.0338828455248498,37,"","",Ig kappa chain V-IV region Len,"",61288024746,>sp|P01625|KV402_HUMAN Ig kappa chain V-IV region Len OS=Homo sapiens PE=1 SV=2
Q7KZI7-16;Q7KZI7-15;Q7KZI7-4;Q7KZI7-9;Q7KZI7-5;Q7KZI7-13;Q7KZI7-7;Q7KZI7-2;Q7KZI7-10,0.383457452284697,0.0609599722961491,166,"","",Serine/threonine-protein kinase MARK2,MARK2,7240833220,>sp|Q7KZI7-16|MARK2_HUMAN Isoform 16 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens GN=MARK2;>sp|Q7KZI7-15|MARK2_HUMAN Isoform 15 of Serine/threonine-protein kinase MARK2 OS=Homo sapiens GN=MARK2;>sp|Q7KZI7-4|MARK2_HUMAN Isoform 4 of Serine/threo
Q8TDY2-2;Q8TDY2,0.383447235100506,0.0372095592390229,55,"","",RB1-inducible coiled-coil protein 1,RB1CC1,1781550033,>sp|Q8TDY2-2|RBCC1_HUMAN Isoform 2 of RB1-inducible coiled-coil protein 1 OS=Homo sapiens GN=RB1CC1;>sp|Q8TDY2|RBCC1_HUMAN RB1-inducible coiled-coil protein 1 OS=Homo sapiens GN=RB1CC1 PE=1 SV=3
Q5T0W9,0.383414585022168,0.0340881567038844,53,"","",Protein FAM83B,FAM83B,2362346937,>sp|Q5T0W9|FA83B_HUMAN Protein FAM83B OS=Homo sapiens GN=FAM83B PE=1 SV=1
Q8N0U4;Q8N0U4-3,0.383389394970516,0.0237025898433178,36,"","",Protein FAM185A,FAM185A,158298370,>sp|Q8N0U4|F185A_HUMAN Protein FAM185A OS=Homo sapiens GN=FAM185A PE=2 SV=3;>sp|Q8N0U4-3|F185A_HUMAN Isoform 3 of Protein FAM185A OS=Homo sapiens GN=FAM185A
Q9NWK9;Q9NWK9-2,0.383282613515428,0.0368325022792475,53,"","",Box C/D snoRNA protein 1,ZNHIT6,2998690000,>sp|Q9NWK9|BCD1_HUMAN Box C/D snoRNA protein 1 OS=Homo sapiens GN=ZNHIT6 PE=1 SV=1;>sp|Q9NWK9-2|BCD1_HUMAN Isoform 2 of Box C/D snoRNA protein 1 OS=Homo sapiens GN=ZNHIT6
O15014,0.383282610682379,0.0486378810114296,79,"","",Zinc finger protein 609,ZNF609,750690046,>sp|O15014|ZN609_HUMAN Zinc finger protein 609 OS=Homo sapiens GN=ZNF609 PE=1 SV=2
O75525-2;O75525,0.383245949288035,0.0188164287684756,30,"","","KH domain-containing, RNA-binding, signal transduction-associated protein 3",KHDRBS3,905804900,">sp|O75525-2|KHDR3_HUMAN Isoform 2 of KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Homo sapiens GN=KHDRBS3;>sp|O75525|KHDR3_HUMAN KH domain-containing, RNA-binding, signal transduction-associated protein 3 OS=Homo sapiens"
Q9HCM2,0.383215726749195,0.0189228487745269,58,"","",Plexin-A4,PLXNA4,5157114699,>sp|Q9HCM2|PLXA4_HUMAN Plexin-A4 OS=Homo sapiens GN=PLXNA4 PE=1 SV=4
Q96CX2,0.383174516350233,0.0553735230583382,154,"","",BTB/POZ domain-containing protein KCTD12,KCTD12,369633717680,>sp|Q96CX2|KCD12_HUMAN BTB/POZ domain-containing protein KCTD12 OS=Homo sapiens GN=KCTD12 PE=1 SV=1
Q24JP5;Q24JP5-2;Q24JP5-4,0.383119929884458,0.0423886893498767,82,"","",Transmembrane protein 132A,TMEM132A,10130691559,>sp|Q24JP5|T132A_HUMAN Transmembrane protein 132A OS=Homo sapiens GN=TMEM132A PE=2 SV=1;>sp|Q24JP5-2|T132A_HUMAN Isoform 2 of Transmembrane protein 132A OS=Homo sapiens GN=TMEM132A;>sp|Q24JP5-4|T132A_HUMAN Isoform 4 of Transmembrane protein 132A OS=Homo sa
Q9Y219;Q9Y219-2,0.383107716539404,0.0242910425932558,37,"","",Protein jagged-2,JAG2,3194887440,>sp|Q9Y219|JAG2_HUMAN Protein jagged-2 OS=Homo sapiens GN=JAG2 PE=1 SV=3;>sp|Q9Y219-2|JAG2_HUMAN Isoform Short of Protein jagged-2 OS=Homo sapiens GN=JAG2
Q9Y4D7;Q9Y4D7-2,0.383086286398602,0.0374220388523625,89,"","",Plexin-D1,PLXND1,59178180370,>sp|Q9Y4D7|PLXD1_HUMAN Plexin-D1 OS=Homo sapiens GN=PLXND1 PE=1 SV=3;>sp|Q9Y4D7-2|PLXD1_HUMAN Isoform 2 of Plexin-D1 OS=Homo sapiens GN=PLXND1
Q8TB36;Q8TB36-2,0.382979217740726,0.035704860733345,49,"","",Ganglioside-induced differentiation-associated protein 1,GDAP1,575169260,>sp|Q8TB36|GDAP1_HUMAN Ganglioside-induced differentiation-associated protein 1 OS=Homo sapiens GN=GDAP1 PE=1 SV=3;>sp|Q8TB36-2|GDAP1_HUMAN Isoform 2 of Ganglioside-induced differentiation-associated protein 1 OS=Homo sapiens GN=GDAP1
Q3YEC7;Q3YEC7-3;Q3YEC7-4;Q3YEC7-6,0.3829017800917,0.0645962235507274,167,"","",Rab-like protein 6,RABL6,11575804230,>sp|Q3YEC7|RABL6_HUMAN Rab-like protein 6 OS=Homo sapiens GN=RABL6 PE=1 SV=2;>sp|Q3YEC7-3|RABL6_HUMAN Isoform 3 of Rab-like protein 6 OS=Homo sapiens GN=RABL6;>sp|Q3YEC7-4|RABL6_HUMAN Isoform 4 of Rab-like protein 6 OS=Homo sapiens GN=RABL6;>sp|Q3YEC7-6|RA
Q15025-7;Q15025-8;Q15025-5;Q15025-6;Q15025-4;Q15025-2;Q15025;Q15025-3,0.382843140565371,0.0507869255128929,70,"","",TNFAIP3-interacting protein 1,TNIP1,216033090,>sp|Q15025-7|TNIP1_HUMAN Isoform 7 of TNFAIP3-interacting protein 1 OS=Homo sapiens GN=TNIP1;>sp|Q15025-8|TNIP1_HUMAN Isoform 8 of TNFAIP3-interacting protein 1 OS=Homo sapiens GN=TNIP1;>sp|Q15025-5|TNIP1_HUMAN Isoform 5 of TNFAIP3-interacting protein 1 OS
Q6SPF0,0.382794541921919,0.0592955967351321,110,"","",Atherin,SAMD1,1578179460,>sp|Q6SPF0|SAMD1_HUMAN Atherin OS=Homo sapiens GN=SAMD1 PE=1 SV=1
Q9NY93;Q9NY93-2,0.382753466389735,0.0717452733990681,194,"","",Probable ATP-dependent RNA helicase DDX56,DDX56,26266643100,>sp|Q9NY93|DDX56_HUMAN Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1;>sp|Q9NY93-2|DDX56_HUMAN Isoform 2 of Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56
Q86VQ6,0.38271363150671,0.0234308468217621,32,"","",Thioredoxin reductase 3,TXNRD3,2001316090,>sp|Q86VQ6|TRXR3_HUMAN Thioredoxin reductase 3 OS=Homo sapiens GN=TXNRD3 PE=1 SV=4
P48736,0.382711590767005,0.0373391855324943,50,"","","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",PIK3CG,477328880,">sp|P48736|PK3CG_HUMAN Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Homo sapiens GN=PIK3CG PE=1 SV=3"
Q5TC82-2;Q5TC82,0.382681688637621,0.0320597398677356,51,"","",Roquin-1,RC3H1,2535946727,>sp|Q5TC82-2|RC3H1_HUMAN Isoform 2 of Roquin-1 OS=Homo sapiens GN=RC3H1;>sp|Q5TC82|RC3H1_HUMAN Roquin-1 OS=Homo sapiens GN=RC3H1 PE=1 SV=1
Q05209;Q05209-2;Q05209-3,0.38267357138959,0.0557512597538092,196,"","",Tyrosine-protein phosphatase non-receptor type 12,PTPN12,25826765338,>sp|Q05209|PTN12_HUMAN Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12 PE=1 SV=3;>sp|Q05209-2|PTN12_HUMAN Isoform 2 of Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens GN=PTPN12;>sp|Q05209-3|PTN12_HUMAN Isoform
Q9UPQ0-10;Q9UPQ0-2;Q9UPQ0,0.382587521746792,0.038316357692882,55,"","",LIM and calponin homology domains-containing protein 1,LIMCH1,9252073023,>sp|Q9UPQ0-10|LIMC1_HUMAN Isoform 10 of LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1;>sp|Q9UPQ0-2|LIMC1_HUMAN Isoform 2 of LIM and calponin homology domains-containing protein 1 OS=Homo sapiens GN=LIMCH1;>sp|Q9UPQ0|LIMC1
Q9UBP0-3;Q9UBP0,0.382573269874768,0.0542738226938411,101,"","",Spastin,SPAST,1617611202,>sp|Q9UBP0-3|SPAST_HUMAN Isoform 3 of Spastin OS=Homo sapiens GN=SPAST;>sp|Q9UBP0|SPAST_HUMAN Spastin OS=Homo sapiens GN=SPAST PE=1 SV=1
Q99541,0.382421694755019,0.064507133043266,116,"","",Perilipin-2,PLIN2,13966740150,>sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens GN=PLIN2 PE=1 SV=2
Q5JPI9,0.382263575803966,0.0334856257958383,55,"","",Methyltransferase-like protein 10,METTL10,369897884,>sp|Q5JPI9|MET10_HUMAN Protein-lysine N-methyltransferase METTL10 OS=Homo sapiens GN=METTL10 PE=1 SV=2
P54105,0.382162964250895,0.0652510128378047,166,"","",Methylosome subunit pICln,CLNS1A,24845433530,>sp|P54105|ICLN_HUMAN Methylosome subunit pICln OS=Homo sapiens GN=CLNS1A PE=1 SV=1
Q9NVU0;Q9NVU0-4;Q9NVU0-2;Q9NVU0-3,0.38193011896145,0.0524741864240793,117,"","",DNA-directed RNA polymerase III subunit RPC5,POLR3E,1713580997,>sp|Q9NVU0|RPC5_HUMAN DNA-directed RNA polymerase III subunit RPC5 OS=Homo sapiens GN=POLR3E PE=1 SV=1;>sp|Q9NVU0-4|RPC5_HUMAN Isoform 4 of DNA-directed RNA polymerase III subunit RPC5 OS=Homo sapiens GN=POLR3E;>sp|Q9NVU0-2|RPC5_HUMAN Isoform 2 of DNA-dire
O00560-2,0.381849564882196,0.0313625285782892,80,"","",Syntenin-1,SDCBP,3643128441,>sp|O00560-2|SDCB1_HUMAN Isoform 2 of Syntenin-1 OS=Homo sapiens GN=SDCBP
P42224,0.3815943295029,0.062887967164825,273,"","",Signal transducer and activator of transcription 1-alpha/beta,STAT1,299849567370,>sp|P42224|STAT1_HUMAN Signal transducer and activator of transcription 1-alpha/beta OS=Homo sapiens GN=STAT1 PE=1 SV=2
Q13506;Q13506-2,0.38149765242612,0.0252300082321373,31,"","",NGFI-A-binding protein 1,NAB1,405956230,>sp|Q13506|NAB1_HUMAN NGFI-A-binding protein 1 OS=Homo sapiens GN=NAB1 PE=1 SV=2;>sp|Q13506-2|NAB1_HUMAN Isoform Short of NGFI-A-binding protein 1 OS=Homo sapiens GN=NAB1
Q01650,0.381156486498535,0.052716487254878,216,"","",Large neutral amino acids transporter small subunit 1,SLC7A5,39162509049,>sp|Q01650|LAT1_HUMAN Large neutral amino acids transporter small subunit 1 OS=Homo sapiens GN=SLC7A5 PE=1 SV=2
Q8WXE0;Q8WXE0-2,0.381117138074374,0.0340633344899553,62,"","",Caskin-2,CASKIN2,910968650,>sp|Q8WXE0|CSKI2_HUMAN Caskin-2 OS=Homo sapiens GN=CASKIN2 PE=1 SV=2;>sp|Q8WXE0-2|CSKI2_HUMAN Isoform 2 of Caskin-2 OS=Homo sapiens GN=CASKIN2
O95340;O95340-2,0.381094453720935,0.0551076278116539,189,"","",Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS2,162045730020,>sp|O95340|PAPS2_HUMAN Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2 PE=1 SV=2;>sp|O95340-2|PAPS2_HUMAN Isoform B of Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2
P55265-3;P55265-2,0.38105678499328,0.0209248567069055,32,"","",Double-stranded RNA-specific adenosine deaminase,ADAR,1433371900,>sp|P55265-3|DSRAD_HUMAN Isoform 3 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR;>sp|P55265-2|DSRAD_HUMAN Isoform 2 of Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR
Q9BY77,0.380978146019062,0.0752177864466884,232,"","",Polymerase delta-interacting protein 3,POLDIP3,22825868095,>sp|Q9BY77|PDIP3_HUMAN Polymerase delta-interacting protein 3 OS=Homo sapiens GN=POLDIP3 PE=1 SV=2
P0C7P0,0.380976281851663,0.0302303722918372,42,"","","CDGSH iron-sulfur domain-containing protein 3, mitochondrial",CISD3,1615062599,">sp|P0C7P0|CISD3_HUMAN CDGSH iron-sulfur domain-containing protein 3, mitochondrial OS=Homo sapiens GN=CISD3 PE=1 SV=1"
Q99873-4,0.380845562818655,0.0795881303429696,274,"","",Protein arginine N-methyltransferase 1,PRMT1,416661626670,>sp|Q99873-4|ANM1_HUMAN Isoform 4 of Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1
Q8IVH8-3;Q8IVH8;Q8IVH8-2,0.38075199446715,0.0252054469889603,47,"","",Mitogen-activated protein kinase kinase kinase kinase 3,MAP4K3,2697898600,>sp|Q8IVH8-3|M4K3_HUMAN Isoform 3 of Mitogen-activated protein kinase kinase kinase kinase 3 OS=Homo sapiens GN=MAP4K3;>sp|Q8IVH8|M4K3_HUMAN Mitogen-activated protein kinase kinase kinase kinase 3 OS=Homo sapiens GN=MAP4K3 PE=1 SV=1;>sp|Q8IVH8-2|M4K3_HUMAN
Q10588;Q10588-2,0.38065687640613,0.0135783747168862,51,"","",ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,BST1,4668544000,>sp|Q10588|BST1_HUMAN ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 OS=Homo sapiens GN=BST1 PE=1 SV=2;>sp|Q10588-2|BST1_HUMAN Isoform 2 of ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 OS=Homo sapiens GN=BST1
Q2TB90;Q2TB90-3,0.380650424202709,0.0313251699281288,46,"","",Putative hexokinase HKDC1,HKDC1,5144665605,>sp|Q2TB90|HKDC1_HUMAN Putative hexokinase HKDC1 OS=Homo sapiens GN=HKDC1 PE=1 SV=3;>sp|Q2TB90-3|HKDC1_HUMAN Isoform 3 of Putative hexokinase HKDC1 OS=Homo sapiens GN=HKDC1
Q53S58,0.380593370761069,0.0152047498061765,36,"","",Transmembrane protein 177,TMEM177,1372573520,>sp|Q53S58|TM177_HUMAN Transmembrane protein 177 OS=Homo sapiens GN=TMEM177 PE=2 SV=1
Q15742;Q15742-3;Q15742-2,0.380412004035814,0.0385656718640008,89,"","",NGFI-A-binding protein 2,NAB2,3376798828,>sp|Q15742|NAB2_HUMAN NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2 PE=1 SV=1;>sp|Q15742-3|NAB2_HUMAN Isoform 3 of NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2;>sp|Q15742-2|NAB2_HUMAN Isoform 2 of NGFI-A-binding protein 2 OS=Homo sapiens GN=NAB2
Q8IY37,0.380327897858794,0.0746596447953246,184,"","",Probable ATP-dependent RNA helicase DHX37,DHX37,13994453477,>sp|Q8IY37|DHX37_HUMAN Probable ATP-dependent RNA helicase DHX37 OS=Homo sapiens GN=DHX37 PE=1 SV=1
Q9H0R1,0.380320626152798,0.0279553531764499,36,"","",AP-5 complex subunit mu-1,AP5M1,341026740,>sp|Q9H0R1|AP5M1_HUMAN AP-5 complex subunit mu-1 OS=Homo sapiens GN=AP5M1 PE=1 SV=2
Q9Y4E5-2;Q9Y4E5,0.380292939351297,0.036893548695076,60,"","",Zinc finger protein 451,ZNF451,938330996,>sp|Q9Y4E5-2|ZN451_HUMAN Isoform 2 of Zinc finger protein 451 OS=Homo sapiens GN=ZNF451;>sp|Q9Y4E5|ZN451_HUMAN Zinc finger protein 451 OS=Homo sapiens GN=ZNF451 PE=1 SV=2
Q96N46;Q96N46-2;Q96N46-3,0.380169428593817,0.0220897884031593,46,"","",Tetratricopeptide repeat protein 14,TTC14,646622480,>sp|Q96N46|TTC14_HUMAN Tetratricopeptide repeat protein 14 OS=Homo sapiens GN=TTC14 PE=1 SV=1;>sp|Q96N46-2|TTC14_HUMAN Isoform 2 of Tetratricopeptide repeat protein 14 OS=Homo sapiens GN=TTC14;>sp|Q96N46-3|TTC14_HUMAN Isoform 3 of Tetratricopeptide repeat
Q16880,0.380132761948859,0.0355007707154386,62,"","",2-hydroxyacylsphingosine 1-beta-galactosyltransferase,UGT8,1120715534,>sp|Q16880|CGT_HUMAN 2-hydroxyacylsphingosine 1-beta-galactosyltransferase OS=Homo sapiens GN=UGT8 PE=2 SV=2
Q9UKL6;Q9UKL6-2,0.380006248207919,0.0450690986681361,64,"","",Phosphatidylcholine transfer protein,PCTP,218313780,>sp|Q9UKL6|PPCT_HUMAN Phosphatidylcholine transfer protein OS=Homo sapiens GN=PCTP PE=1 SV=1;>sp|Q9UKL6-2|PPCT_HUMAN Isoform 2 of Phosphatidylcholine transfer protein OS=Homo sapiens GN=PCTP
Q6UB35,0.379969003571367,0.0512766067618511,220,"","","Monofunctional C1-tetrahydrofolate synthase, mitochondrial",MTHFD1L,140299947810,">sp|Q6UB35|C1TM_HUMAN Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1"
Q14938-6;Q14938-5;Q14938-3;Q14938-4;Q14938;Q14938-2,0.379902246442481,0.0307348819831669,32,"","",Nuclear factor 1 X-type,NFIX,2116061590,>sp|Q14938-6|NFIX_HUMAN Isoform 6 of Nuclear factor 1 X-type OS=Homo sapiens GN=NFIX;>sp|Q14938-5|NFIX_HUMAN Isoform 5 of Nuclear factor 1 X-type OS=Homo sapiens GN=NFIX;>sp|Q14938-3|NFIX_HUMAN Isoform 3 of Nuclear factor 1 X-type OS=Homo sapiens GN=NFIX;>
O95817,0.379589253679015,0.0526485062516244,180,"","",BAG family molecular chaperone regulator 3,BAG3,71452060570,>sp|O95817|BAG3_HUMAN BAG family molecular chaperone regulator 3 OS=Homo sapiens GN=BAG3 PE=1 SV=3
Q6AI12,0.379588974671755,0.0327617966010745,30,"","",Ankyrin repeat domain-containing protein 40,ANKRD40,394198610,>sp|Q6AI12|ANR40_HUMAN Ankyrin repeat domain-containing protein 40 OS=Homo sapiens GN=ANKRD40 PE=1 SV=2
Q92835-2;Q92835,0.37958800706944,0.0525271399097453,136,"","","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",INPP5D,27761858900,">sp|Q92835-2|SHIP1_HUMAN Isoform 2 of Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Homo sapiens GN=INPP5D;>sp|Q92835|SHIP1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1 OS=Homo sapiens GN=INPP5D PE=1 SV=2"
Q9BQ39,0.379561006620714,0.0817309749105409,218,"","",ATP-dependent RNA helicase DDX50,DDX50,29772920400,>sp|Q9BQ39|DDX50_HUMAN ATP-dependent RNA helicase DDX50 OS=Homo sapiens GN=DDX50 PE=1 SV=1
P60763,0.379524075808714,0.0284618222817851,44,"","",Ras-related C3 botulinum toxin substrate 3,RAC3,997102325,>sp|P60763|RAC3_HUMAN Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens GN=RAC3 PE=1 SV=1
Q8N2K1,0.37950016930222,0.0357823261175731,49,"","",Ubiquitin-conjugating enzyme E2 J2,UBE2J2,958627900,>sp|Q8N2K1|UB2J2_HUMAN Ubiquitin-conjugating enzyme E2 J2 OS=Homo sapiens GN=UBE2J2 PE=1 SV=3
Q86YD1;Q86YD1-2;Q86YD1-3,0.379438927006748,0.0239285506754878,31,"","",Prostate tumor-overexpressed gene 1 protein,PTOV1,747386100,>sp|Q86YD1|PTOV1_HUMAN Prostate tumor-overexpressed gene 1 protein OS=Homo sapiens GN=PTOV1 PE=1 SV=1;>sp|Q86YD1-2|PTOV1_HUMAN Isoform 2 of Prostate tumor-overexpressed gene 1 protein OS=Homo sapiens GN=PTOV1;>sp|Q86YD1-3|PTOV1_HUMAN Isoform 3 of Prostate
Q13303-2;Q13303-4;Q13303-3,0.379408339217505,0.0302755499210247,43,"","",Voltage-gated potassium channel subunit beta-2,KCNAB2,237101170,>sp|Q13303-2|KCAB2_HUMAN Isoform 2 of Voltage-gated potassium channel subunit beta-2 OS=Homo sapiens GN=KCNAB2;>sp|Q13303-4|KCAB2_HUMAN Isoform 4 of Voltage-gated potassium channel subunit beta-2 OS=Homo sapiens GN=KCNAB2;>sp|Q13303-3|KCAB2_HUMAN Isoform 3
O94788;O94788-2;O94788-3;O94788-4,0.379394731494827,0.0332152200898082,69,"","",Retinal dehydrogenase 2,ALDH1A2,7970573480,>sp|O94788|AL1A2_HUMAN Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3;>sp|O94788-2|AL1A2_HUMAN Isoform 2 of Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2;>sp|O94788-3|AL1A2_HUMAN Isoform 3 of Retinal dehydrogenase 2 OS=Homo sapiens GN=AL
Q9Y6I4;Q9Y6I4-2,0.379388808396228,0.0608976406873048,150,"","",Ubiquitin carboxyl-terminal hydrolase 3,USP3,10200560430,>sp|Q9Y6I4|UBP3_HUMAN Ubiquitin carboxyl-terminal hydrolase 3 OS=Homo sapiens GN=USP3 PE=1 SV=2;>sp|Q9Y6I4-2|UBP3_HUMAN Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 3 OS=Homo sapiens GN=USP3
Q9UJS0;Q9UJS0-2,0.379386708677084,0.0662154680822669,236,"","",Calcium-binding mitochondrial carrier protein Aralar2,SLC25A13,97730756680,>sp|Q9UJS0|CMC2_HUMAN Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens GN=SLC25A13 PE=1 SV=2;>sp|Q9UJS0-2|CMC2_HUMAN Isoform 2 of Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens GN=SLC25A13
O43567;O43567-2,0.379355460885912,0.0261229380025888,31,"","",E3 ubiquitin-protein ligase RNF13,RNF13,540661900,>sp|O43567|RNF13_HUMAN E3 ubiquitin-protein ligase RNF13 OS=Homo sapiens GN=RNF13 PE=1 SV=1;>sp|O43567-2|RNF13_HUMAN Isoform 2 of E3 ubiquitin-protein ligase RNF13 OS=Homo sapiens GN=RNF13
