Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
B7ZAQ6-3;B7ZAQ6-2;P0CG08;B7ZAQ6;A6NKF9,0.50831737762983,0.0723941023790857,6,"","",Golgi pH regulator A;Golgi pH regulator B;Putative Golgi pH regulator C,GPR89A;GPR89B;GPR89C,2230117119,>sp|B7ZAQ6-3|GPHRA_HUMAN Isoform 3 of Golgi pH regulator A OS=Homo sapiens GN=GPR89A;>sp|B7ZAQ6-2|GPHRA_HUMAN Isoform 2 of Golgi pH regulator A OS=Homo sapiens GN=GPR89A;>sp|P0CG08|GPHRB_HUMAN Golgi pH regulator B OS=Homo sapiens GN=GPR89B PE=1 SV=1;>sp|B7
Q8N8N7,0.508315390557183,0.0750372918976188,5,"","",Prostaglandin reductase 2,PTGR2,2266477550,>sp|Q8N8N7|PTGR2_HUMAN Prostaglandin reductase 2 OS=Homo sapiens GN=PTGR2 PE=1 SV=1
Q96HP0,0.508263823475754,0.107624761864264,10,"","",Dedicator of cytokinesis protein 6,DOCK6,76654800548,>sp|Q96HP0|DOCK6_HUMAN Dedicator of cytokinesis protein 6 OS=Homo sapiens GN=DOCK6 PE=1 SV=3
O14786;O14786-3;O14786-2,0.50821837187555,0.103810702497947,7,"","",Neuropilin-1,NRP1,21100105790,>sp|O14786|NRP1_HUMAN Neuropilin-1 OS=Homo sapiens GN=NRP1 PE=1 SV=3;>sp|O14786-3|NRP1_HUMAN Isoform 3 of Neuropilin-1 OS=Homo sapiens GN=NRP1;>sp|O14786-2|NRP1_HUMAN Isoform 2 of Neuropilin-1 OS=Homo sapiens GN=NRP1
Q69YL0,0.508195618353652,0.103870422025026,5,"","",Uncharacterized protein NCBP2-AS2,NCBP2-AS2,2375914582,>sp|Q69YL0|NCAS2_HUMAN Uncharacterized protein NCBP2-AS2 OS=Homo sapiens GN=NCBP2-AS2 PE=4 SV=1
Q9H8Y5,0.508015133725233,0.0761145489754466,5,"","",Ankyrin repeat and zinc finger domain-containing protein 1,ANKZF1,1666082600,>sp|Q9H8Y5|ANKZ1_HUMAN Ankyrin repeat and zinc finger domain-containing protein 1 OS=Homo sapiens GN=ANKZF1 PE=1 SV=1
O75909;O75909-4;O75909-1;O75909-2,0.507709967328221,0.128708719236089,7,"","",Cyclin-K,CCNK,9911957380,>sp|O75909|CCNK_HUMAN Cyclin-K OS=Homo sapiens GN=CCNK PE=1 SV=2;>sp|O75909-4|CCNK_HUMAN Isoform 4 of Cyclin-K OS=Homo sapiens GN=CCNK;>sp|O75909-1|CCNK_HUMAN Isoform 3 of Cyclin-K OS=Homo sapiens GN=CCNK;>sp|O75909-2|CCNK_HUMAN Isoform 2 of Cyclin-K OS=Ho
Q9H3H1;Q9H3H1-4,0.507692586131279,0.0658058915316745,5,"","","tRNA dimethylallyltransferase, mitochondrial",TRIT1,937137099,">sp|Q9H3H1|MOD5_HUMAN tRNA dimethylallyltransferase, mitochondrial OS=Homo sapiens GN=TRIT1 PE=1 SV=1;>sp|Q9H3H1-4|MOD5_HUMAN Isoform 4 of tRNA dimethylallyltransferase, mitochondrial OS=Homo sapiens GN=TRIT1"
Q9NZN8;Q9NZN8-5;Q9NZN8-4;Q9NZN8-2,0.507609857401894,0.140858306565432,9,"","",CCR4-NOT transcription complex subunit 2,CNOT2,3592337950,>sp|Q9NZN8|CNOT2_HUMAN CCR4-NOT transcription complex subunit 2 OS=Homo sapiens GN=CNOT2 PE=1 SV=1;>sp|Q9NZN8-5|CNOT2_HUMAN Isoform 5 of CCR4-NOT transcription complex subunit 2 OS=Homo sapiens GN=CNOT2;>sp|Q9NZN8-4|CNOT2_HUMAN Isoform 4 of CCR4-NOT transc
P41226,0.507369283832451,0.0600936514755401,6,"","",Ubiquitin-like modifier-activating enzyme 7,UBA7,7370271000,>sp|P41226|UBA7_HUMAN Ubiquitin-like modifier-activating enzyme 7 OS=Homo sapiens GN=UBA7 PE=1 SV=2
Q15532-2;Q15532,0.507242220489072,0.0512648703263366,6,"","",Protein SSXT,SS18,850218960,>sp|Q15532-2|SSXT_HUMAN Isoform 2 of Protein SSXT OS=Homo sapiens GN=SS18;>sp|Q15532|SSXT_HUMAN Protein SSXT OS=Homo sapiens GN=SS18 PE=1 SV=3
Q96C24;Q96C24-2,0.507196094240728,0.0831713008210516,5,"","",Synaptotagmin-like protein 4,SYTL4,7376435580,>sp|Q96C24|SYTL4_HUMAN Synaptotagmin-like protein 4 OS=Homo sapiens GN=SYTL4 PE=1 SV=2;>sp|Q96C24-2|SYTL4_HUMAN Isoform 2 of Synaptotagmin-like protein 4 OS=Homo sapiens GN=SYTL4
O00541;O00541-2,0.507121845221973,0.126132958063948,15,"","",Pescadillo homolog,PES1,59902827440,>sp|O00541|PESC_HUMAN Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1;>sp|O00541-2|PESC_HUMAN Isoform 2 of Pescadillo homolog OS=Homo sapiens GN=PES1
Q5T1M5;Q5T1M5-2,0.507015981403033,0.123609755794721,11,"","",FK506-binding protein 15,FKBP15,14633098327,>sp|Q5T1M5|FKB15_HUMAN FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2;>sp|Q5T1M5-2|FKB15_HUMAN Isoform 2 of FK506-binding protein 15 OS=Homo sapiens GN=FKBP15
O15084;O15084-4;O15084-1;O15084-2,0.506790405799213,0.0638572353327345,7,"","",Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,ANKRD28,8200294120,>sp|O15084|ANR28_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo sapiens GN=ANKRD28 PE=1 SV=5;>sp|O15084-4|ANR28_HUMAN Isoform 4 of Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Homo
Q13137-4;Q13137;Q13137-3;Q13137-2,0.506262033157398,0.0591461728835469,5,"","",Calcium-binding and coiled-coil domain-containing protein 2,CALCOCO2,4219750575,>sp|Q13137-4|CACO2_HUMAN Isoform 4 of Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2;>sp|Q13137|CACO2_HUMAN Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2 PE=1 SV=1;>sp|Q1313
P42785;P42785-2,0.505817492598176,0.11563864416213,10,"","",Lysosomal Pro-X carboxypeptidase,PRCP,326531564810,>sp|P42785|PCP_HUMAN Lysosomal Pro-X carboxypeptidase OS=Homo sapiens GN=PRCP PE=1 SV=1;>sp|P42785-2|PCP_HUMAN Isoform 2 of Lysosomal Pro-X carboxypeptidase OS=Homo sapiens GN=PRCP
Q9NZQ3-3;Q9NZQ3;Q9NZQ3-4;Q9NZQ3-5,0.505726980488508,0.0679353472345303,10,"","",NCK-interacting protein with SH3 domain,NCKIPSD,4227749670,>sp|Q9NZQ3-3|SPN90_HUMAN Isoform 3 of NCK-interacting protein with SH3 domain OS=Homo sapiens GN=NCKIPSD;>sp|Q9NZQ3|SPN90_HUMAN NCK-interacting protein with SH3 domain OS=Homo sapiens GN=NCKIPSD PE=1 SV=1;>sp|Q9NZQ3-4|SPN90_HUMAN Isoform 4 of NCK-interacti
Q8IZ83,0.505258855296978,0.143451626346347,11,"","",Aldehyde dehydrogenase family 16 member A1,ALDH16A1,26682890008,>sp|Q8IZ83|A16A1_HUMAN Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2
Q9Y446-2,0.505159859403225,0.028444257365053,5,"","",Plakophilin-3,PKP3,55931691160,>sp|Q9Y446-2|PKP3_HUMAN Isoform PKP3b of Plakophilin-3 OS=Homo sapiens GN=PKP3
Q9H4Z3,0.504940536619291,0.0639644143084108,9,"","",Phosphorylated CTD-interacting factor 1,PCIF1,5839642872,>sp|Q9H4Z3|PCIF1_HUMAN Phosphorylated CTD-interacting factor 1 OS=Homo sapiens GN=PCIF1 PE=1 SV=1
Q00403,0.504813586390227,0.0875715593807977,6,"","",Transcription initiation factor IIB,GTF2B,9164679020,>sp|Q00403|TF2B_HUMAN Transcription initiation factor IIB OS=Homo sapiens GN=GTF2B PE=1 SV=1
Q7Z3C6;Q7Z3C6-2,0.504762800392244,0.0488995736658321,6,"","",Autophagy-related protein 9A,ATG9A,2021690615,>sp|Q7Z3C6|ATG9A_HUMAN Autophagy-related protein 9A OS=Homo sapiens GN=ATG9A PE=1 SV=3;>sp|Q7Z3C6-2|ATG9A_HUMAN Isoform 2 of Autophagy-related protein 9A OS=Homo sapiens GN=ATG9A
Q9BTX1-5;Q9BTX1-2;Q9BTX1;Q9BTX1-6;Q9BTX1-3;Q9BTX1-4,0.504554156384066,0.0557459506579821,7,"","",Nucleoporin NDC1,NDC1,6389071028,>sp|Q9BTX1-5|NDC1_HUMAN Isoform 5 of Nucleoporin NDC1 OS=Homo sapiens GN=NDC1;>sp|Q9BTX1-2|NDC1_HUMAN Isoform 2 of Nucleoporin NDC1 OS=Homo sapiens GN=NDC1;>sp|Q9BTX1|NDC1_HUMAN Nucleoporin NDC1 OS=Homo sapiens GN=NDC1 PE=1 SV=2;>sp|Q9BTX1-6|NDC1_HUMAN Iso
O00468-6;O00468-7,0.504479208324677,0.0873848389942009,5,"","",Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment,AGRN,30622191777,>sp|O00468-6|AGRIN_HUMAN Isoform 6 of Agrin OS=Homo sapiens GN=AGRN;>sp|O00468-7|AGRIN_HUMAN Isoform 7 of Agrin OS=Homo sapiens GN=AGRN
Q658P3-3;Q658P3;Q658P3-2,0.504414047986712,0.0555574214384327,5,"","",Metalloreductase STEAP3,STEAP3,2053512810,>sp|Q658P3-3|STEA3_HUMAN Isoform 3 of Metalloreductase STEAP3 OS=Homo sapiens GN=STEAP3;>sp|Q658P3|STEA3_HUMAN Metalloreductase STEAP3 OS=Homo sapiens GN=STEAP3 PE=1 SV=2;>sp|Q658P3-2|STEA3_HUMAN Isoform 2 of Metalloreductase STEAP3 OS=Homo sapiens GN=STEA
Q9NWB6,0.504168478269271,0.114320215269134,7,"","",Arginine and glutamate-rich protein 1,ARGLU1,13800447488,>sp|Q9NWB6|ARGL1_HUMAN Arginine and glutamate-rich protein 1 OS=Homo sapiens GN=ARGLU1 PE=1 SV=1
Q68EM7;Q68EM7-6;Q68EM7-5,0.503939826228054,0.111369232561158,8,"","",Rho GTPase-activating protein 17,ARHGAP17,34452779377,>sp|Q68EM7|RHG17_HUMAN Rho GTPase-activating protein 17 OS=Homo sapiens GN=ARHGAP17 PE=1 SV=1;>sp|Q68EM7-6|RHG17_HUMAN Isoform 6 of Rho GTPase-activating protein 17 OS=Homo sapiens GN=ARHGAP17;>sp|Q68EM7-5|RHG17_HUMAN Isoform 5 of Rho GTPase-activating pro
P49711;P49711-2,0.503754092461852,0.0645136601860823,7,"","",Transcriptional repressor CTCF,CTCF,26951242120,>sp|P49711|CTCF_HUMAN Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF PE=1 SV=1;>sp|P49711-2|CTCF_HUMAN Isoform 2 of Transcriptional repressor CTCF OS=Homo sapiens GN=CTCF
Q86XI2;Q86XI2-2,0.50322964528714,0.085205247575333,6,"","",Condensin-2 complex subunit G2,NCAPG2,12824834100,>sp|Q86XI2|CNDG2_HUMAN Condensin-2 complex subunit G2 OS=Homo sapiens GN=NCAPG2 PE=1 SV=1;>sp|Q86XI2-2|CNDG2_HUMAN Isoform 2 of Condensin-2 complex subunit G2 OS=Homo sapiens GN=NCAPG2
Q14493;Q14493-2,0.502801957664247,0.0418847292745198,5,"","",Histone RNA hairpin-binding protein,SLBP,1818674620,>sp|Q14493|SLBP_HUMAN Histone RNA hairpin-binding protein OS=Homo sapiens GN=SLBP PE=1 SV=1;>sp|Q14493-2|SLBP_HUMAN Isoform 2 of Histone RNA hairpin-binding protein OS=Homo sapiens GN=SLBP
Q9NVM6,0.502560926162311,0.128482018356436,6,"","",DnaJ homolog subfamily C member 17,DNAJC17,7926131676,>sp|Q9NVM6|DJC17_HUMAN DnaJ homolog subfamily C member 17 OS=Homo sapiens GN=DNAJC17 PE=1 SV=1
Q8WVX9,0.502344080615666,0.0581542143727562,6,"","",Fatty acyl-CoA reductase 1,FAR1,9258080144,>sp|Q8WVX9|FACR1_HUMAN Fatty acyl-CoA reductase 1 OS=Homo sapiens GN=FAR1 PE=1 SV=1
Q32MZ4-2;Q32MZ4,0.502278703799086,0.133946752064851,12,"","",Leucine-rich repeat flightless-interacting protein 1,LRRFIP1,68992832310,>sp|Q32MZ4-2|LRRF1_HUMAN Isoform 2 of Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1;>sp|Q32MZ4|LRRF1_HUMAN Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2
P01023,0.502174775448698,0.0612117011338813,6,"","",Alpha-2-macroglobulin,A2M,982636202890,>sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens GN=A2M PE=1 SV=3
P01834,0.502110232575034,0.0646811888382486,6,"","",Ig kappa chain C region,IGKC,293752782120,>sp|P01834|IGKC_HUMAN Ig kappa chain C region OS=Homo sapiens GN=IGKC PE=1 SV=1
Q8NEW0,0.501990188272279,0.126555347236318,9,"","",Zinc transporter 7,SLC30A7,13717366650,>sp|Q8NEW0|ZNT7_HUMAN Zinc transporter 7 OS=Homo sapiens GN=SLC30A7 PE=2 SV=1
Q9BTY7,0.501747094337702,0.115036172734702,12,"","",Protein HGH1 homolog,HGH1,13173649311,>sp|Q9BTY7|HGH1_HUMAN Protein HGH1 homolog OS=Homo sapiens GN=HGH1 PE=1 SV=1
Q06330-7;Q06330-4;Q06330-6;Q06330;Q06330-5;Q06330-2,0.501702251694655,0.0721181561466246,9,"","",Recombining binding protein suppressor of hairless,RBPJ,5770677650,>sp|Q06330-7|SUH_HUMAN Isoform 7 of Recombining binding protein suppressor of hairless OS=Homo sapiens GN=RBPJ;>sp|Q06330-4|SUH_HUMAN Isoform 4 of Recombining binding protein suppressor of hairless OS=Homo sapiens GN=RBPJ;>sp|Q06330-6|SUH_HUMAN Isoform 6 o
Q9UNF0-2;Q9UNF0,0.501673249062057,0.123262245581924,12,"","",Protein kinase C and casein kinase substrate in neurons protein 2,PACSIN2,74429734332,>sp|Q9UNF0-2|PACN2_HUMAN Isoform 2 of Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens GN=PACSIN2;>sp|Q9UNF0|PACN2_HUMAN Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens GN=PACSIN2 PE=1 SV=2
Q99755-3;Q99755,0.501314629008408,0.0850681668233706,5,"","",Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,PIP5K1A,1472159854,>sp|Q99755-3|PI51A_HUMAN Isoform 3 of Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha OS=Homo sapiens GN=PIP5K1A;>sp|Q99755|PI51A_HUMAN Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha OS=Homo sapiens GN=PIP5K1A PE=1 SV=1
O94788;O94788-2;O94788-3;O94788-4,0.500866315329444,0.0896693194734117,5,"","",Retinal dehydrogenase 2,ALDH1A2,7970573480,>sp|O94788|AL1A2_HUMAN Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3;>sp|O94788-2|AL1A2_HUMAN Isoform 2 of Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2;>sp|O94788-3|AL1A2_HUMAN Isoform 3 of Retinal dehydrogenase 2 OS=Homo sapiens GN=AL
Q6I9Y2,0.500846812844363,0.0904478352238984,10,"","",THO complex subunit 7 homolog,THOC7,2675865920,>sp|Q6I9Y2|THOC7_HUMAN THO complex subunit 7 homolog OS=Homo sapiens GN=THOC7 PE=1 SV=3
Q9Y3Q8,0.500430947202394,0.0828014027061629,7,"","",TSC22 domain family protein 4,TSC22D4,5693480340,>sp|Q9Y3Q8|T22D4_HUMAN TSC22 domain family protein 4 OS=Homo sapiens GN=TSC22D4 PE=1 SV=2
Q9P2E9,0.499980440490585,0.122568540873357,15,"","",Ribosome-binding protein 1,RRBP1,324783863106,>sp|Q9P2E9|RRBP1_HUMAN Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=4
Q8NFC6,0.499848017424661,0.0707834757726171,5,"","",Biorientation of chromosomes in cell division protein 1-like 1,BOD1L1,5173825384,>sp|Q8NFC6|BD1L1_HUMAN Biorientation of chromosomes in cell division protein 1-like 1 OS=Homo sapiens GN=BOD1L1 PE=1 SV=2
Q8NE71;Q8NE71-2,0.499816040520617,0.14027640878624,14,"","",ATP-binding cassette sub-family F member 1,ABCF1,104036332330,>sp|Q8NE71|ABCF1_HUMAN ATP-binding cassette sub-family F member 1 OS=Homo sapiens GN=ABCF1 PE=1 SV=2;>sp|Q8NE71-2|ABCF1_HUMAN Isoform 2 of ATP-binding cassette sub-family F member 1 OS=Homo sapiens GN=ABCF1
P56182,0.49961615121135,0.0845860585600336,7,"","",Ribosomal RNA processing protein 1 homolog A,RRP1,18880583280,>sp|P56182|RRP1_HUMAN Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens GN=RRP1 PE=1 SV=1
Q8NC44,0.499579557090676,0.117392724060802,6,"","",Protein FAM134A,FAM134A,798859680,>sp|Q8NC44|F134A_HUMAN Protein FAM134A OS=Homo sapiens GN=FAM134A PE=1 SV=3
Q9H496,0.499532386389812,0.0907123103058159,6,"","","Torsin-1A-interacting protein 2, isoform IFRG15",TOR1AIP2,831376100,">sp|Q9H496|IFG15_HUMAN Torsin-1A-interacting protein 2, isoform IFRG15 OS=Homo sapiens GN=TOR1AIP2 PE=1 SV=1"
Q9UGN5-2;Q9UGN5,0.499461916735774,0.0577149912046886,5,"","",Poly [ADP-ribose] polymerase 2,PARP2,10595333550,>sp|Q9UGN5-2|PARP2_HUMAN Isoform 2 of Poly [ADP-ribose] polymerase 2 OS=Homo sapiens GN=PARP2;>sp|Q9UGN5|PARP2_HUMAN Poly [ADP-ribose] polymerase 2 OS=Homo sapiens GN=PARP2 PE=1 SV=2
Q9UKN8,0.499371130361919,0.134271884818469,13,"","",General transcription factor 3C polypeptide 4,GTF3C4,55402626628,>sp|Q9UKN8|TF3C4_HUMAN General transcription factor 3C polypeptide 4 OS=Homo sapiens GN=GTF3C4 PE=1 SV=2
Q15773,0.49910599102493,0.0411901230998019,7,"","",Myeloid leukemia factor 2,MLF2,3340585852,>sp|Q15773|MLF2_HUMAN Myeloid leukemia factor 2 OS=Homo sapiens GN=MLF2 PE=1 SV=1
P48200,0.498656018319847,0.125150573959312,8,"","",Iron-responsive element-binding protein 2,IREB2,6429477280,>sp|P48200|IREB2_HUMAN Iron-responsive element-binding protein 2 OS=Homo sapiens GN=IREB2 PE=1 SV=3
P04217;P04217-2,0.498595534185006,0.0495546680426868,5,"","",Alpha-1B-glycoprotein,A1BG,70643219630,>sp|P04217|A1BG_HUMAN Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG PE=1 SV=4;>sp|P04217-2|A1BG_HUMAN Isoform 2 of Alpha-1B-glycoprotein OS=Homo sapiens GN=A1BG
Q86US8,0.498590584461547,0.0902949187094831,5,"","",Telomerase-binding protein EST1A,SMG6,1316175740,>sp|Q86US8|EST1A_HUMAN Telomerase-binding protein EST1A OS=Homo sapiens GN=SMG6 PE=1 SV=2
P46778,0.498201979109564,0.164845472860971,15,"","",60S ribosomal protein L21,RPL21,358342231600,>sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2
P49848;P49848-3;P49848-2,0.498001563384509,0.0282540061790406,6,"","",Transcription initiation factor TFIID subunit 6,TAF6,3200391067,>sp|P49848|TAF6_HUMAN Transcription initiation factor TFIID subunit 6 OS=Homo sapiens GN=TAF6 PE=1 SV=1;>sp|P49848-3|TAF6_HUMAN Isoform 3 of Transcription initiation factor TFIID subunit 6 OS=Homo sapiens GN=TAF6;>sp|P49848-2|TAF6_HUMAN Isoform 2 of Transc
Q9BQ52;Q9BQ52-4;Q9BQ52-2,0.497668982822388,0.127968289401583,15,"","",Zinc phosphodiesterase ELAC protein 2,ELAC2,54837636240,>sp|Q9BQ52|RNZ2_HUMAN Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2;>sp|Q9BQ52-4|RNZ2_HUMAN Isoform 4 of Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2;>sp|Q9BQ52-2|RNZ2_HUMAN Isoform 2 of Zinc phosphodiesterase E
Q5JS54;Q5JS54-2;Q5JS54-3,0.497382796792967,0.128021251086674,9,"","",Proteasome assembly chaperone 4,PSMG4,3448006100,>sp|Q5JS54|PSMG4_HUMAN Proteasome assembly chaperone 4 OS=Homo sapiens GN=PSMG4 PE=2 SV=2;>sp|Q5JS54-2|PSMG4_HUMAN Isoform 2 of Proteasome assembly chaperone 4 OS=Homo sapiens GN=PSMG4;>sp|Q5JS54-3|PSMG4_HUMAN Isoform 3 of Proteasome assembly chaperone 4 O
Q9BZL6;Q9BZL6-2,0.496423186564664,0.126477150642927,9,"","",Serine/threonine-protein kinase D2,PRKD2,7130615830,>sp|Q9BZL6|KPCD2_HUMAN Serine/threonine-protein kinase D2 OS=Homo sapiens GN=PRKD2 PE=1 SV=2;>sp|Q9BZL6-2|KPCD2_HUMAN Isoform 2 of Serine/threonine-protein kinase D2 OS=Homo sapiens GN=PRKD2
Q05397-7;Q05397;Q05397-5,0.496232358116638,0.112896315279613,10,"","",Focal adhesion kinase 1,PTK2,24351424108,>sp|Q05397-7|FAK1_HUMAN Isoform 7 of Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2;>sp|Q05397|FAK1_HUMAN Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2 PE=1 SV=2;>sp|Q05397-5|FAK1_HUMAN Isoform 5 of Focal adhesion kinase 1 OS=Homo sapiens GN=PTK2
P23919;P23919-2,0.496147242713014,0.137947829755508,12,"","",Thymidylate kinase,DTYMK,148636569190,>sp|P23919|KTHY_HUMAN Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4;>sp|P23919-2|KTHY_HUMAN Isoform 2 of Thymidylate kinase OS=Homo sapiens GN=DTYMK
O94842-3;O94842-2;O94842,0.495458455161865,0.0997487616220085,5,"","",TOX high mobility group box family member 4,TOX4,3000958090,>sp|O94842-3|TOX4_HUMAN Isoform 3 of TOX high mobility group box family member 4 OS=Homo sapiens GN=TOX4;>sp|O94842-2|TOX4_HUMAN Isoform 2 of TOX high mobility group box family member 4 OS=Homo sapiens GN=TOX4;>sp|O94842|TOX4_HUMAN TOX high mobility group
Q9BTE3,0.495268223361675,0.134738465495461,13,"","",Mini-chromosome maintenance complex-binding protein,MCMBP,32561444430,>sp|Q9BTE3|MCMBP_HUMAN Mini-chromosome maintenance complex-binding protein OS=Homo sapiens GN=MCMBP PE=1 SV=2
Q86TP1;Q86TP1-2;Q86TP1-4;Q86TP1-3;Q86TP1-5,0.494654024339831,0.0693981014341428,5,"","",Protein prune homolog,PRUNE,3083538377,>sp|Q86TP1|PRUNE_HUMAN Protein prune homolog OS=Homo sapiens GN=PRUNE PE=1 SV=2;>sp|Q86TP1-2|PRUNE_HUMAN Isoform 2 of Protein prune homolog OS=Homo sapiens GN=PRUNE;>sp|Q86TP1-4|PRUNE_HUMAN Isoform 4 of Protein prune homolog OS=Homo sapiens GN=PRUNE;>sp|Q8
Q15392,0.494561997814874,0.0747518536173061,13,"","",Delta(24)-sterol reductase,DHCR24,41184581980,>sp|Q15392|DHC24_HUMAN Delta(24)-sterol reductase OS=Homo sapiens GN=DHCR24 PE=1 SV=2
Q16513;Q16513-2;Q16513-4,0.494413692508821,0.130309988262498,5,"","",Serine/threonine-protein kinase N2,PKN2,11842080025,>sp|Q16513|PKN2_HUMAN Serine/threonine-protein kinase N2 OS=Homo sapiens GN=PKN2 PE=1 SV=1;>sp|Q16513-2|PKN2_HUMAN Isoform 2 of Serine/threonine-protein kinase N2 OS=Homo sapiens GN=PKN2;>sp|Q16513-4|PKN2_HUMAN Isoform 4 of Serine/threonine-protein kinase
P04181,0.494378536947058,0.0936943760475216,9,"","","Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form",OAT,206777084979,">sp|P04181|OAT_HUMAN Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1"
Q75QN2;Q75QN2-2,0.494129339778799,0.0848812565298474,5,"","",Integrator complex subunit 8,INTS8,1311900160,>sp|Q75QN2|INT8_HUMAN Integrator complex subunit 8 OS=Homo sapiens GN=INTS8 PE=1 SV=1;>sp|Q75QN2-2|INT8_HUMAN Isoform 2 of Integrator complex subunit 8 OS=Homo sapiens GN=INTS8
Q9HD20;Q9HD20-2,0.49410890503381,0.114440248670486,13,"","",Manganese-transporting ATPase 13A1,ATP13A1,30848405547,>sp|Q9HD20|AT131_HUMAN Manganese-transporting ATPase 13A1 OS=Homo sapiens GN=ATP13A1 PE=1 SV=2;>sp|Q9HD20-2|AT131_HUMAN Isoform B of Manganese-transporting ATPase 13A1 OS=Homo sapiens GN=ATP13A1
Q9ULM3,0.494061138004876,0.0756501065595482,5,"","",YEATS domain-containing protein 2,YEATS2,1334395900,>sp|Q9ULM3|YETS2_HUMAN YEATS domain-containing protein 2 OS=Homo sapiens GN=YEATS2 PE=1 SV=2
P05386,0.494010245859595,0.136274828743556,12,"","",60S acidic ribosomal protein P1,RPLP1,216141978440,>sp|P05386|RLA1_HUMAN 60S acidic ribosomal protein P1 OS=Homo sapiens GN=RPLP1 PE=1 SV=1
Q01085-2,0.493849387771952,0.136161079997405,13,"","",Nucleolysin TIAR,TIAL1,61441967433,>sp|Q01085-2|TIAR_HUMAN Isoform 2 of Nucleolysin TIAR OS=Homo sapiens GN=TIAL1
Q6UWP7-3;Q6UWP7,0.493769592770358,0.0593819085397369,6,"","",Lysocardiolipin acyltransferase 1,LCLAT1,3242724473,>sp|Q6UWP7-3|LCLT1_HUMAN Isoform 3 of Lysocardiolipin acyltransferase 1 OS=Homo sapiens GN=LCLAT1;>sp|Q6UWP7|LCLT1_HUMAN Lysocardiolipin acyltransferase 1 OS=Homo sapiens GN=LCLAT1 PE=1 SV=1
Q86XL3;Q86XL3-2,0.492872256887277,0.0720484448307789,6,"","",Ankyrin repeat and LEM domain-containing protein 2,ANKLE2,3678036600,>sp|Q86XL3|ANKL2_HUMAN Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens GN=ANKLE2 PE=1 SV=4;>sp|Q86XL3-2|ANKL2_HUMAN Isoform 2 of Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens GN=ANKLE2
Q9C0C2,0.492572207102432,0.123125564409445,7,"","",182 kDa tankyrase-1-binding protein,TNKS1BP1,53745704959,>sp|Q9C0C2|TB182_HUMAN 182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4
P18433-4;P18433-2;P18433-3;P18433,0.492557744176413,0.06096745258786,7,"","",Receptor-type tyrosine-protein phosphatase alpha,PTPRA,2383706490,>sp|P18433-4|PTPRA_HUMAN Isoform 4 of Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens GN=PTPRA;>sp|P18433-2|PTPRA_HUMAN Isoform 2 of Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens GN=PTPRA;>sp|P18433-3|PTPRA_HUMAN Isoform
