Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q8IVW6-4;Q8IVW6;Q8IVW6-3,0.434123055979423,0.110601703740713,6,"","",AT-rich interactive domain-containing protein 3B,ARID3B,893590350,>sp|Q8IVW6-4|ARI3B_HUMAN Isoform 4 of AT-rich interactive domain-containing protein 3B OS=Homo sapiens GN=ARID3B;>sp|Q8IVW6|ARI3B_HUMAN AT-rich interactive domain-containing protein 3B OS=Homo sapiens GN=ARID3B PE=1 SV=2;>sp|Q8IVW6-3|ARI3B_HUMAN Isoform 3
Q9Y6X8,0.433874174588591,0.113928702666174,7,"","",Zinc fingers and homeoboxes protein 2,ZHX2,1583584103,>sp|Q9Y6X8|ZHX2_HUMAN Zinc fingers and homeoboxes protein 2 OS=Homo sapiens GN=ZHX2 PE=1 SV=1
O94966-7;O94966-6;O94966-4;O94966-3,0.433706078753153,0.116349461698096,7,"","",Ubiquitin carboxyl-terminal hydrolase 19,USP19,3159137685,>sp|O94966-7|UBP19_HUMAN Isoform 7 of Ubiquitin carboxyl-terminal hydrolase 19 OS=Homo sapiens GN=USP19;>sp|O94966-6|UBP19_HUMAN Isoform 6 of Ubiquitin carboxyl-terminal hydrolase 19 OS=Homo sapiens GN=USP19;>sp|O94966-4|UBP19_HUMAN Isoform 4 of Ubiquitin
P05067;P05067-11;P05067-8;P05067-9;P05067-6;P05067-7;P05067-4;P05067-5;P05067-3;P05067-10,0.433598120537789,0.0329032476407284,6,"","",Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31,APP,76994931388,>sp|P05067|A4_HUMAN Amyloid beta A4 protein OS=Homo sapiens GN=APP PE=1 SV=3;>sp|P05067-11|A4_HUMAN Isoform 11 of Amyloid beta A4 protein OS=Homo sapiens GN=APP;>sp|P05067-8|A4_HUMAN Isoform APP751 of Amyloid beta A4 protein OS=Homo sapiens GN=APP;>sp|P050
Q86V81,0.432493119730872,0.116999286302236,15,"","",THO complex subunit 4,ALYREF,180308282290,>sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens GN=ALYREF PE=1 SV=3
Q8N9N2-2;Q8N9N2,0.43248318033309,0.123547454999942,8,"","",Activating signal cointegrator 1 complex subunit 1,ASCC1,11088569920,>sp|Q8N9N2-2|ASCC1_HUMAN Isoform 2 of Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens GN=ASCC1;>sp|Q8N9N2|ASCC1_HUMAN Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens GN=ASCC1 PE=1 SV=1
P57729,0.431939738845437,0.128686676258874,5,"","",Ras-related protein Rab-38,RAB38,997093620,>sp|P57729|RAB38_HUMAN Ras-related protein Rab-38 OS=Homo sapiens GN=RAB38 PE=1 SV=1
Q9NQT5;Q9NQT5-2,0.431832198430895,0.130345938888294,12,"","",Exosome complex component RRP40,EXOSC3,12434815019,>sp|Q9NQT5|EXOS3_HUMAN Exosome complex component RRP40 OS=Homo sapiens GN=EXOSC3 PE=1 SV=3;>sp|Q9NQT5-2|EXOS3_HUMAN Isoform 2 of Exosome complex component RRP40 OS=Homo sapiens GN=EXOSC3
Q9NZJ9-2;Q9NZJ9-3,0.431640353364631,0.122793680023916,9,"","",Diphosphoinositol polyphosphate phosphohydrolase 2,NUDT4,45409980320,>sp|Q9NZJ9-2|NUDT4_HUMAN Isoform 2 of Diphosphoinositol polyphosphate phosphohydrolase 2 OS=Homo sapiens GN=NUDT4;>sp|Q9NZJ9-3|NUDT4_HUMAN Isoform 3 of Diphosphoinositol polyphosphate phosphohydrolase 2 OS=Homo sapiens GN=NUDT4
Q9Y3D0,0.431463379104518,0.104188733928972,8,"","",Mitotic spindle-associated MMXD complex subunit MIP18,FAM96B,9516161140,>sp|Q9Y3D0|MIP18_HUMAN Mitotic spindle-associated MMXD complex subunit MIP18 OS=Homo sapiens GN=FAM96B PE=1 SV=1
P98170,0.431408827746784,0.0971001460089486,7,"","",E3 ubiquitin-protein ligase XIAP,XIAP,1230993946,>sp|P98170|XIAP_HUMAN E3 ubiquitin-protein ligase XIAP OS=Homo sapiens GN=XIAP PE=1 SV=2
Q8NEM2,0.430979529065541,0.0735008809710732,7,"","",SHC SH2 domain-binding protein 1,SHCBP1,4951388484,>sp|Q8NEM2|SHCBP_HUMAN SHC SH2 domain-binding protein 1 OS=Homo sapiens GN=SHCBP1 PE=1 SV=3
P16422,0.430526504604919,0.0531210024572294,5,"","",Epithelial cell adhesion molecule,EPCAM,16987585050,>sp|P16422|EPCAM_HUMAN Epithelial cell adhesion molecule OS=Homo sapiens GN=EPCAM PE=1 SV=2
P30447,0.430468154704151,0.113140459782083,5,"","","HLA class I histocompatibility antigen, A-23 alpha chain",HLA-A,6629390000,">sp|P30447|1A23_HUMAN HLA class I histocompatibility antigen, A-23 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1"
Q9ULT8,0.430352579977446,0.10350612513196,10,"","",E3 ubiquitin-protein ligase HECTD1,HECTD1,11792809070,>sp|Q9ULT8|HECD1_HUMAN E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens GN=HECTD1 PE=1 SV=3
Q9UKI8;Q9UKI8-2;Q9UKI8-5;Q9UKI8-4;Q9UKI8-3,0.430241348509251,0.108470874290567,6,"","",Serine/threonine-protein kinase tousled-like 1,TLK1,880419672,>sp|Q9UKI8|TLK1_HUMAN Serine/threonine-protein kinase tousled-like 1 OS=Homo sapiens GN=TLK1 PE=1 SV=2;>sp|Q9UKI8-2|TLK1_HUMAN Isoform 2 of Serine/threonine-protein kinase tousled-like 1 OS=Homo sapiens GN=TLK1;>sp|Q9UKI8-5|TLK1_HUMAN Isoform 5 of Serine/t
O75376,0.429949215263546,0.0773235389214317,7,"","",Nuclear receptor corepressor 1,NCOR1,6520454477,>sp|O75376|NCOR1_HUMAN Nuclear receptor corepressor 1 OS=Homo sapiens GN=NCOR1 PE=1 SV=2
P29372-4;P29372-2;P29372-5;P29372,0.429672512410359,0.105422277697124,12,"","",DNA-3-methyladenine glycosylase,MPG,21901574960,>sp|P29372-4|3MG_HUMAN Isoform 3 of DNA-3-methyladenine glycosylase OS=Homo sapiens GN=MPG;>sp|P29372-2|3MG_HUMAN Isoform 2 of DNA-3-methyladenine glycosylase OS=Homo sapiens GN=MPG;>sp|P29372-5|3MG_HUMAN Isoform 4 of DNA-3-methyladenine glycosylase OS=Hom
Q02241,0.429569702240392,0.124485168681128,10,"","",Kinesin-like protein KIF23,KIF23,33026020410,>sp|Q02241|KIF23_HUMAN Kinesin-like protein KIF23 OS=Homo sapiens GN=KIF23 PE=1 SV=3
Q9BW85,0.429563584399013,0.0797600689839852,7,"","",Coiled-coil domain-containing protein 94,CCDC94,1196181870,>sp|Q9BW85|CCD94_HUMAN Coiled-coil domain-containing protein 94 OS=Homo sapiens GN=CCDC94 PE=1 SV=1
P62487,0.429007649724086,0.107601466057835,10,"","",DNA-directed RNA polymerase II subunit RPB7,POLR2G,8128707910,>sp|P62487|RPB7_HUMAN DNA-directed RNA polymerase II subunit RPB7 OS=Homo sapiens GN=POLR2G PE=1 SV=1
Q9UKM7,0.428839396938283,0.12011859240212,10,"","","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase",MAN1B1,12695296936,">sp|Q9UKM7|MA1B1_HUMAN Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Homo sapiens GN=MAN1B1 PE=1 SV=2"
Q99700-2;Q99700-4;Q99700;Q99700-5,0.428823187582049,0.135482203839112,10,"","",Ataxin-2,ATXN2,7467561930,>sp|Q99700-2|ATX2_HUMAN Isoform 2 of Ataxin-2 OS=Homo sapiens GN=ATXN2;>sp|Q99700-4|ATX2_HUMAN Isoform 4 of Ataxin-2 OS=Homo sapiens GN=ATXN2;>sp|Q99700|ATX2_HUMAN Ataxin-2 OS=Homo sapiens GN=ATXN2 PE=1 SV=2;>sp|Q99700-5|ATX2_HUMAN Isoform 5 of Ataxin-2 OS
Q15796-2;Q15796,0.428798185991185,0.119999334356889,8,"","",Mothers against decapentaplegic homolog 2,SMAD2,2440544487,>sp|Q15796-2|SMAD2_HUMAN Isoform Short of Mothers against decapentaplegic homolog 2 OS=Homo sapiens GN=SMAD2;>sp|Q15796|SMAD2_HUMAN Mothers against decapentaplegic homolog 2 OS=Homo sapiens GN=SMAD2 PE=1 SV=1
Q9BQ15,0.428589753741581,0.083642820855855,5,"","",SOSS complex subunit B1,NABP2,449686864,>sp|Q9BQ15|SOSB1_HUMAN SOSS complex subunit B1 OS=Homo sapiens GN=NABP2 PE=1 SV=1
Q9NXF7,0.428539461414913,0.0538489171610477,5,"","",DDB1- and CUL4-associated factor 16,DCAF16,826624001,>sp|Q9NXF7|DCA16_HUMAN DDB1- and CUL4-associated factor 16 OS=Homo sapiens GN=DCAF16 PE=1 SV=1
O60684,0.428490037812908,0.139024771410609,15,"","",Importin subunit alpha-7,KPNA6,69355447900,>sp|O60684|IMA7_HUMAN Importin subunit alpha-7 OS=Homo sapiens GN=KPNA6 PE=1 SV=1
Q8N9N8,0.428471285221483,0.119949568187733,7,"","",Probable RNA-binding protein EIF1AD,EIF1AD,4209512120,>sp|Q8N9N8|EIF1A_HUMAN Probable RNA-binding protein EIF1AD OS=Homo sapiens GN=EIF1AD PE=1 SV=1
P23743,0.428242688822734,0.106400235387326,6,"","",Diacylglycerol kinase alpha,DGKA,21896366050,>sp|P23743|DGKA_HUMAN Diacylglycerol kinase alpha OS=Homo sapiens GN=DGKA PE=1 SV=3
Q7Z2T5;Q7Z2T5-2,0.427923362383822,0.150752324286609,12,"","",TRMT1-like protein,TRMT1L,13642647782,>sp|Q7Z2T5|TRM1L_HUMAN TRMT1-like protein OS=Homo sapiens GN=TRMT1L PE=1 SV=2;>sp|Q7Z2T5-2|TRM1L_HUMAN Isoform 2 of TRMT1-like protein OS=Homo sapiens GN=TRMT1L
Q13620-1;Q13620,0.427704249622841,0.116390746603214,14,"","",Cullin-4B,CUL4B,34424000587,>sp|Q13620-1|CUL4B_HUMAN Isoform 2 of Cullin-4B OS=Homo sapiens GN=CUL4B;>sp|Q13620|CUL4B_HUMAN Cullin-4B OS=Homo sapiens GN=CUL4B PE=1 SV=4
Q9Y3D5,0.427136704748453,0.117413499964457,5,"","","28S ribosomal protein S18c, mitochondrial",MRPS18C,3410825134,">sp|Q9Y3D5|RT18C_HUMAN 28S ribosomal protein S18c, mitochondrial OS=Homo sapiens GN=MRPS18C PE=1 SV=1"
Q13868;Q13868-2;Q13868-3,0.426946910060335,0.125656293250164,11,"","",Exosome complex component RRP4,EXOSC2,17037865760,>sp|Q13868|EXOS2_HUMAN Exosome complex component RRP4 OS=Homo sapiens GN=EXOSC2 PE=1 SV=2;>sp|Q13868-2|EXOS2_HUMAN Isoform 2 of Exosome complex component RRP4 OS=Homo sapiens GN=EXOSC2;>sp|Q13868-3|EXOS2_HUMAN Isoform 3 of Exosome complex component RRP4 OS
O00750,0.426671855303706,0.0997628391566831,8,"","",Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,PIK3C2B,3976841733,>sp|O00750|P3C2B_HUMAN Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta OS=Homo sapiens GN=PIK3C2B PE=1 SV=2
Q9H814,0.426501969620825,0.10590465024201,10,"","",Phosphorylated adapter RNA export protein,PHAX,7946917127,>sp|Q9H814|PHAX_HUMAN Phosphorylated adapter RNA export protein OS=Homo sapiens GN=PHAX PE=1 SV=1
Q92989,0.425242198253336,0.121673519641776,6,"","",Polyribonucleotide 5-hydroxyl-kinase Clp1,CLP1,1929485600,>sp|Q92989|CLP1_HUMAN Polyribonucleotide 5-hydroxyl-kinase Clp1 OS=Homo sapiens GN=CLP1 PE=1 SV=1
P05107,0.424372677330827,0.102573962872158,7,"","",Integrin beta-2,ITGB2,99675700500,>sp|P05107|ITB2_HUMAN Integrin beta-2 OS=Homo sapiens GN=ITGB2 PE=1 SV=2
Q9GZR2,0.424287325240928,0.111689814487237,8,"","",RNA exonuclease 4,REXO4,15824087320,>sp|Q9GZR2|REXO4_HUMAN RNA exonuclease 4 OS=Homo sapiens GN=REXO4 PE=1 SV=2
P01024,0.423194418006677,0.0761702856947848,5,"","",Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2,C3,1479903389872,>sp|P01024|CO3_HUMAN Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2
Q9Y5S2,0.423136580865923,0.101262986178522,13,"","",Serine/threonine-protein kinase MRCK beta,CDC42BPB,37046274400,>sp|Q9Y5S2|MRCKB_HUMAN Serine/threonine-protein kinase MRCK beta OS=Homo sapiens GN=CDC42BPB PE=1 SV=2
O60244,0.423114904778556,0.12000579791092,8,"","",Mediator of RNA polymerase II transcription subunit 14,MED14,7179885795,>sp|O60244|MED14_HUMAN Mediator of RNA polymerase II transcription subunit 14 OS=Homo sapiens GN=MED14 PE=1 SV=2
Q9ULJ7;Q9ULJ7-2,0.422736623380778,0.0852493122626636,8,"","",Ankyrin repeat domain-containing protein 50,ANKRD50,4499772347,>sp|Q9ULJ7|ANR50_HUMAN Ankyrin repeat domain-containing protein 50 OS=Homo sapiens GN=ANKRD50 PE=1 SV=4;>sp|Q9ULJ7-2|ANR50_HUMAN Isoform 2 of Ankyrin repeat domain-containing protein 50 OS=Homo sapiens GN=ANKRD50
Q96FJ0;Q96FJ0-2,0.422492574520027,0.113507783051862,6,"","",AMSH-like protease,STAMBPL1,1379946620,>sp|Q96FJ0|STALP_HUMAN AMSH-like protease OS=Homo sapiens GN=STAMBPL1 PE=1 SV=2;>sp|Q96FJ0-2|STALP_HUMAN Isoform 2 of AMSH-like protease OS=Homo sapiens GN=STAMBPL1
P53667-4;P53667-2;P53667,0.421764157457971,0.102814092470876,8,"","",LIM domain kinase 1,LIMK1,822043180,>sp|P53667-4|LIMK1_HUMAN Isoform 4 of LIM domain kinase 1 OS=Homo sapiens GN=LIMK1;>sp|P53667-2|LIMK1_HUMAN Isoform 2 of LIM domain kinase 1 OS=Homo sapiens GN=LIMK1;>sp|P53667|LIMK1_HUMAN LIM domain kinase 1 OS=Homo sapiens GN=LIMK1 PE=1 SV=3
O75146;O75146-2,0.421468174340879,0.123783059948163,11,"","",Huntingtin-interacting protein 1-related protein,HIP1R,31527876590,>sp|O75146|HIP1R_HUMAN Huntingtin-interacting protein 1-related protein OS=Homo sapiens GN=HIP1R PE=1 SV=2;>sp|O75146-2|HIP1R_HUMAN Isoform 2 of Huntingtin-interacting protein 1-related protein OS=Homo sapiens GN=HIP1R
O75607,0.421247528549864,0.178399857853421,13,"","",Nucleoplasmin-3,NPM3,37469977020,>sp|O75607|NPM3_HUMAN Nucleoplasmin-3 OS=Homo sapiens GN=NPM3 PE=1 SV=3
Q96GQ7,0.42091005090988,0.148329971705706,14,"","",Probable ATP-dependent RNA helicase DDX27,DDX27,55163477010,>sp|Q96GQ7|DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens GN=DDX27 PE=1 SV=2
P05026-2;P05026,0.420893186933021,0.130345497085987,9,"","",Sodium/potassium-transporting ATPase subunit beta-1,ATP1B1,27416041340,>sp|P05026-2|AT1B1_HUMAN Isoform 2 of Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens GN=ATP1B1;>sp|P05026|AT1B1_HUMAN Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens GN=ATP1B1 PE=1 SV=1
Q9BYJ9,0.420599781146119,0.108308768914493,8,"","",YTH domain-containing family protein 1,YTHDF1,3243375791,>sp|Q9BYJ9|YTHD1_HUMAN YTH domain-containing family protein 1 OS=Homo sapiens GN=YTHDF1 PE=1 SV=1
Q9NQZ2,0.42050738617953,0.115076043069693,8,"","",Something about silencing protein 10,UTP3,7738428895,>sp|Q9NQZ2|SAS10_HUMAN Something about silencing protein 10 OS=Homo sapiens GN=UTP3 PE=1 SV=1
Q7Z417,0.420294848814261,0.103368963504183,9,"","",Nuclear fragile X mental retardation-interacting protein 2,NUFIP2,12653533956,>sp|Q7Z417|NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens GN=NUFIP2 PE=1 SV=1
Q8IXJ6;Q8IXJ6-2;Q8IXJ6-3;Q8IXJ6-4;Q8IXJ6-5,0.420096415334367,0.0965236919231604,6,"","",NAD-dependent protein deacetylase sirtuin-2,SIRT2,3697404930,>sp|Q8IXJ6|SIR2_HUMAN NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens GN=SIRT2 PE=1 SV=2;>sp|Q8IXJ6-2|SIR2_HUMAN Isoform 2 of NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens GN=SIRT2;>sp|Q8IXJ6-3|SIR2_HUMAN Isoform 3 of NAD-dependen
P38432,0.419979063240973,0.121830699895961,11,"","",Coilin,COIL,7948149390,>sp|P38432|COIL_HUMAN Coilin OS=Homo sapiens GN=COIL PE=1 SV=1
Q16222-3;Q16222;Q16222-2,0.419546369240319,0.131384089595298,11,"","",UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase,UAP1,156758527278,>sp|Q16222-3|UAP1_HUMAN Isoform 3 of UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens GN=UAP1;>sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens GN=UAP1 PE=1 SV=3;>sp|Q16222-2|UAP1_HUMAN Isoform AGX1 of UDP-N-acetylhexos
Q99755-3;Q99755,0.419228447579072,0.0851448583659873,8,"","",Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,PIP5K1A,1472159854,>sp|Q99755-3|PI51A_HUMAN Isoform 3 of Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha OS=Homo sapiens GN=PIP5K1A;>sp|Q99755|PI51A_HUMAN Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha OS=Homo sapiens GN=PIP5K1A PE=1 SV=1
Q86V48;Q86V48-2;Q86V48-3,0.419153957715129,0.0978807135564407,10,"","",Leucine zipper protein 1,LUZP1,12538171072,>sp|Q86V48|LUZP1_HUMAN Leucine zipper protein 1 OS=Homo sapiens GN=LUZP1 PE=1 SV=2;>sp|Q86V48-2|LUZP1_HUMAN Isoform 2 of Leucine zipper protein 1 OS=Homo sapiens GN=LUZP1;>sp|Q86V48-3|LUZP1_HUMAN Isoform 3 of Leucine zipper protein 1 OS=Homo sapiens GN=LUZ
Q00722-3;Q00722-2;Q00722,0.418479097437672,0.110823496593761,6,"","","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",PLCB2,1637826713,">sp|Q00722-3|PLCB2_HUMAN Isoform 3 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens GN=PLCB2;>sp|Q00722-2|PLCB2_HUMAN Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens GN=PLCB2;"
Q9BXB4,0.418220209088236,0.110856550502926,9,"","",Oxysterol-binding protein-related protein 11,OSBPL11,8988344120,>sp|Q9BXB4|OSB11_HUMAN Oxysterol-binding protein-related protein 11 OS=Homo sapiens GN=OSBPL11 PE=1 SV=2
P98160,0.417426933144306,0.100439193802942,5,"","",Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,HSPG2,1997986819603,>sp|P98160|PGBM_HUMAN Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens GN=HSPG2 PE=1 SV=4
Q9P270,0.416819304206065,0.106410388461529,7,"","",SLAIN motif-containing protein 2,SLAIN2,2058446350,>sp|Q9P270|SLAI2_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens GN=SLAIN2 PE=1 SV=2
P54105,0.416709508954448,0.105734469801848,9,"","",Methylosome subunit pICln,CLNS1A,24845433530,>sp|P54105|ICLN_HUMAN Methylosome subunit pICln OS=Homo sapiens GN=CLNS1A PE=1 SV=1
Q9UPR3,0.416528854876746,0.0947197107173403,5,"","",Protein SMG5,SMG5,1304389636,>sp|Q9UPR3|SMG5_HUMAN Protein SMG5 OS=Homo sapiens GN=SMG5 PE=1 SV=3
O60232,0.416443128468603,0.114944000515376,11,"","",Sjoegren syndrome/scleroderma autoantigen 1,SSSCA1,11157206290,>sp|O60232|SSA27_HUMAN Sjoegren syndrome/scleroderma autoantigen 1 OS=Homo sapiens GN=SSSCA1 PE=1 SV=1
Q9NVP1,0.416392847462968,0.135671415334527,14,"","",ATP-dependent RNA helicase DDX18,DDX18,73620037740,>sp|Q9NVP1|DDX18_HUMAN ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2
Q7Z2W4;Q7Z2W4-2,0.416347543956671,0.123418198849346,15,"","",Zinc finger CCCH-type antiviral protein 1,ZC3HAV1,37425063180,>sp|Q7Z2W4|ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3;>sp|Q7Z2W4-2|ZCCHV_HUMAN Isoform 2 of Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1
Q8IWA0,0.415466945226686,0.151628882153849,8,"","",WD repeat-containing protein 75,WDR75,23474400227,>sp|Q8IWA0|WDR75_HUMAN WD repeat-containing protein 75 OS=Homo sapiens GN=WDR75 PE=1 SV=1
O95625,0.415329192796053,0.0911041848204977,5,"","",Zinc finger and BTB domain-containing protein 11,ZBTB11,2763192231,>sp|O95625|ZBT11_HUMAN Zinc finger and BTB domain-containing protein 11 OS=Homo sapiens GN=ZBTB11 PE=1 SV=2
Q9Y5P4-2;Q9Y5P4;Q9Y5P4-3,0.414188738745917,0.108196482220763,11,"","",Collagen type IV alpha-3-binding protein,COL4A3BP,6962693957,>sp|Q9Y5P4-2|C43BP_HUMAN Isoform 2 of Collagen type IV alpha-3-binding protein OS=Homo sapiens GN=COL4A3BP;>sp|Q9Y5P4|C43BP_HUMAN Collagen type IV alpha-3-binding protein OS=Homo sapiens GN=COL4A3BP PE=1 SV=1;>sp|Q9Y5P4-3|C43BP_HUMAN Isoform 3 of Collagen
Q9BWW4-2;Q9BWW4-3;Q9BWW4,0.413457074031776,0.119846279674399,5,"","",Single-stranded DNA-binding protein 3,SSBP3,1083849870,>sp|Q9BWW4-2|SSBP3_HUMAN Isoform 2 of Single-stranded DNA-binding protein 3 OS=Homo sapiens GN=SSBP3;>sp|Q9BWW4-3|SSBP3_HUMAN Isoform 3 of Single-stranded DNA-binding protein 3 OS=Homo sapiens GN=SSBP3;>sp|Q9BWW4|SSBP3_HUMAN Single-stranded DNA-binding pro
Q9H9Y2,0.413014637044861,0.122817892187337,8,"","",Ribosome production factor 1,RPF1,3261459750,>sp|Q9H9Y2|RPF1_HUMAN Ribosome production factor 1 OS=Homo sapiens GN=RPF1 PE=1 SV=2
Q00341;Q00341-2,0.412849797688345,0.114856059555758,15,"","",Vigilin,HDLBP,478951964110,>sp|Q00341|VIGLN_HUMAN Vigilin OS=Homo sapiens GN=HDLBP PE=1 SV=2;>sp|Q00341-2|VIGLN_HUMAN Isoform 2 of Vigilin OS=Homo sapiens GN=HDLBP
Q9NZM1-6;Q9NZM1;Q9NZM1-2;Q9NZM1-5,0.412791859408928,0.0373916229762308,9,"","",Myoferlin,MYOF,529704816156,>sp|Q9NZM1-6|MYOF_HUMAN Isoform 6 of Myoferlin OS=Homo sapiens GN=MYOF;>sp|Q9NZM1|MYOF_HUMAN Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1;>sp|Q9NZM1-2|MYOF_HUMAN Isoform 2 of Myoferlin OS=Homo sapiens GN=MYOF;>sp|Q9NZM1-5|MYOF_HUMAN Isoform 5 of Myoferlin O
Q9BUN8;Q9BUN8-2,0.411871859149937,0.120457300864241,12,"","",Derlin-1,DERL1,29065619790,>sp|Q9BUN8|DERL1_HUMAN Derlin-1 OS=Homo sapiens GN=DERL1 PE=1 SV=1;>sp|Q9BUN8-2|DERL1_HUMAN Isoform 2 of Derlin-1 OS=Homo sapiens GN=DERL1
Q96BR5,0.411858184355065,0.1726495807884,8,"","",Cytochrome c oxidase assembly factor 7,COA7,4052309330,>sp|Q96BR5|COA7_HUMAN Cytochrome c oxidase assembly factor 7 OS=Homo sapiens GN=COA7 PE=1 SV=2
O76021,0.411378527279742,0.129892121136186,15,"","",Ribosomal L1 domain-containing protein 1,RSL1D1,196423599900,>sp|O76021|RL1D1_HUMAN Ribosomal L1 domain-containing protein 1 OS=Homo sapiens GN=RSL1D1 PE=1 SV=3
Q13501;Q13501-2,0.411299859899017,0.0949348336967779,15,"","",Sequestosome-1,SQSTM1,60990388570,>sp|Q13501|SQSTM_HUMAN Sequestosome-1 OS=Homo sapiens GN=SQSTM1 PE=1 SV=1;>sp|Q13501-2|SQSTM_HUMAN Isoform 2 of Sequestosome-1 OS=Homo sapiens GN=SQSTM1
P53985;P53985-2,0.410210921557731,0.112784504269837,11,"","",Monocarboxylate transporter 1,SLC16A1,50649091098,>sp|P53985|MOT1_HUMAN Monocarboxylate transporter 1 OS=Homo sapiens GN=SLC16A1 PE=1 SV=3;>sp|P53985-2|MOT1_HUMAN Isoform 2 of Monocarboxylate transporter 1 OS=Homo sapiens GN=SLC16A1
P49419-2;P49419;P49419-4;P49419-3,0.409975876734336,0.122173182703184,11,"","",Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,157017600869,>sp|P49419-2|AL7A1_HUMAN Isoform 2 of Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1;>sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 PE=1 SV=5;>sp|P49419-4|AL7A1_HUMAN Isoform 4 of Alp
P40222,0.409614039592826,0.1124399570498,12,"","",Alpha-taxilin,TXLNA,36405791350,>sp|P40222|TXLNA_HUMAN Alpha-taxilin OS=Homo sapiens GN=TXLNA PE=1 SV=3
Q7Z6M1;Q7Z6M1-2,0.409234094995686,0.123986733742537,7,"","",Rab9 effector protein with kelch motifs,RABEPK,2415951610,>sp|Q7Z6M1|RABEK_HUMAN Rab9 effector protein with kelch motifs OS=Homo sapiens GN=RABEPK PE=1 SV=1;>sp|Q7Z6M1-2|RABEK_HUMAN Isoform 2 of Rab9 effector protein with kelch motifs OS=Homo sapiens GN=RABEPK
Q9H5Q4,0.409148403005181,0.129602064838503,9,"","","Dimethyladenosine transferase 2, mitochondrial",TFB2M,11945797741,">sp|Q9H5Q4|TFB2M_HUMAN Dimethyladenosine transferase 2, mitochondrial OS=Homo sapiens GN=TFB2M PE=1 SV=1"
P11047,0.408991853124133,0.0600151866405956,6,"","",Laminin subunit gamma-1,LAMC1,305321029157,>sp|P11047|LAMC1_HUMAN Laminin subunit gamma-1 OS=Homo sapiens GN=LAMC1 PE=1 SV=3
Q96HP0,0.408451454121113,0.0724017077023399,5,"","",Dedicator of cytokinesis protein 6,DOCK6,76654800548,>sp|Q96HP0|DOCK6_HUMAN Dedicator of cytokinesis protein 6 OS=Homo sapiens GN=DOCK6 PE=1 SV=3
